# Ablation study, per class (paper Sec. 4.7, tab:ablation_results).
# 2,000 stratified classes x 5 configurations, paired: every configuration produced a
# result for every class. The No-Classifier arm is identical to Full Crew on every
# class that compiled on the first attempt, since the Classifier runs only from the
# second correction attempt onward and cannot affect a class that never reached it.
class_id,repo_id,class_name,package,configuration,CR_initial,CR_after_fix,fix_iterations,line_coverage,branch_coverage,method_coverage,mutation_score,num_tests,AR,EH,MG,EA,LT,UT,RO,MNT
1536,13635,Class1535,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,97.16,98.35,98.43,83.48,16,0.72,0,0,3,1.64,0,0,8
1537,13636,Class1536,com.example.service,Full Crew (Baseline),100.0,100.0,0,99.01,83.69,99.65,71.34,16,0.82,0,0,1,1.93,0,0,11
1538,13637,Class1537,org.apache.util,Full Crew (Baseline),100.0,100.0,0,98.54,91.18,96.60,95.50,7,0.46,0,0,0,1.91,0,0,7
1539,13638,Class1538,io.core.net,Full Crew (Baseline),100.0,100.0,0,82.40,68.76,87.68,80.38,24,0.48,0,0,0,1.38,0,0,9
1540,13639,Class1539,com.data.repo,Full Crew (Baseline),100.0,100.0,0,89.40,87.41,99.11,97.53,23,0.62,0,0,0,0.39,1,0,5
1541,13640,Class1540,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.37,1,0,1,1.81,0,0,10
1542,13641,Class1541,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,99.70,100.00,100.00,8,0.00,0,0,0,0.00,0,0,7
1543,13642,Class1542,org.apache.util,Full Crew (Baseline),100.0,100.0,0,87.83,87.87,92.78,93.16,19,0.38,0,0,3,1.88,0,0,10
1544,13643,Class1543,io.core.net,Full Crew (Baseline),100.0,100.0,0,93.79,92.20,100.00,98.68,7,0.30,1,0,0,1.18,0,0,7
1545,13644,Class1544,com.data.repo,Full Crew (Baseline),100.0,100.0,0,92.68,79.46,94.41,100.00,11,0.30,0,0,1,1.67,0,0,7
1546,13645,Class1545,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,86.03,80.65,97.16,86.36,20,0.69,0,0,0,0.57,0,0,7
1547,13646,Class1546,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,6,0.07,0,0,0,0.73,0,0,5
1548,13647,Class1547,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.28,0,0,3,1.06,0,1,5
1549,13648,Class1548,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.24,0,0,1,0.86,0,0,6
1550,13649,Class1549,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.13,0,0,0,0.85,0,0,6
1551,13650,Class1550,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,88.03,84.41,98.03,100.00,12,0.30,0,0,3,1.89,0,0,8
1552,13651,Class1551,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,6,0.25,0,0,2,0.25,0,0,6
1553,13652,Class1552,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,21,0.07,0,0,1,0.00,0,0,8
1554,13653,Class1553,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,90.57,100.00,100.00,13,0.32,0,0,0,1.78,1,0,11
1555,13654,Class1554,com.data.repo,Full Crew (Baseline),100.0,100.0,0,88.79,78.31,91.02,100.00,20,0.61,0,0,1,2.17,0,0,9
1556,13655,Class1555,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,98.56,100.00,100.00,10,0.15,1,0,1,1.52,1,0,12
1557,13656,Class1556,com.example.service,Full Crew (Baseline),100.0,100.0,0,93.61,79.69,97.66,100.00,16,0.29,0,0,0,1.96,0,0,9
1558,13657,Class1557,org.apache.util,Full Crew (Baseline),100.0,100.0,0,94.47,92.45,100.00,82.50,19,0.55,0,0,1,2.34,0,0,5
1559,13658,Class1558,io.core.net,Full Crew (Baseline),100.0,100.0,0,92.29,70.14,92.61,95.52,6,0.33,1,0,0,1.69,0,0,6
1560,13659,Class1559,com.data.repo,Full Crew (Baseline),100.0,100.0,0,98.00,90.40,100.00,97.11,20,0.65,1,0,2,1.39,0,0,6
1561,13660,Class1560,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.59,1,0,0,1.48,0,1,16
1562,13661,Class1561,com.example.service,Full Crew (Baseline),100.0,100.0,0,87.77,79.55,85.27,85.64,21,0.64,0,0,1,1.24,0,0,11
1563,13662,Class1562,org.apache.util,Full Crew (Baseline),100.0,100.0,0,86.89,88.49,97.22,94.36,24,0.94,0,0,1,2.05,0,0,11
1564,13663,Class1563,io.core.net,Full Crew (Baseline),100.0,100.0,0,94.48,89.43,100.00,100.00,9,0.42,0,0,3,1.42,1,0,11
1565,13664,Class1564,com.data.repo,Full Crew (Baseline),0.0,100.0,1,84.39,67.10,84.69,75.52,6,0.76,0,0,1,2.44,0,0,12
1566,13665,Class1565,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,83.46,71.90,91.21,74.59,12,0.49,1,0,1,1.21,0,0,10
1567,13666,Class1566,com.example.service,Full Crew (Baseline),100.0,100.0,0,98.64,91.83,94.92,96.19,17,0.52,0,0,0,1.27,0,0,10
1568,13667,Class1567,org.apache.util,Full Crew (Baseline),100.0,100.0,0,89.09,90.04,100.00,100.00,10,0.74,2,0,0,1.50,0,0,10
1569,13668,Class1568,io.core.net,Full Crew (Baseline),100.0,100.0,0,96.13,91.89,98.38,90.21,24,0.30,0,0,1,1.94,0,0,8
1570,13669,Class1569,com.data.repo,Full Crew (Baseline),100.0,100.0,0,91.01,78.96,92.10,79.71,14,0.45,0,0,0,2.25,0,0,13
1571,13670,Class1570,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,18,0.63,0,0,0,1.38,0,0,7
1572,13671,Class1571,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.16,0,0,2,2.62,0,0,7
1573,13672,Class1572,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,8,0.06,0,0,1,0.83,1,0,12
1574,13673,Class1573,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.17,0,0,0,0.57,0,0,5
1575,13674,Class1574,com.data.repo,Full Crew (Baseline),100.0,100.0,0,82.18,81.24,90.83,92.99,19,0.58,0,0,1,1.88,0,0,5
1576,13675,Class1575,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,99.37,100.00,100.00,22,0.21,0,0,1,0.39,0,0,11
1577,13676,Class1576,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,94.40,97.13,99.14,21,0.51,0,0,2,2.25,0,0,5
1578,13677,Class1577,org.apache.util,Full Crew (Baseline),100.0,100.0,0,84.07,67.61,83.12,71.49,12,0.59,0,0,0,1.55,0,0,7
1579,13678,Class1578,io.core.net,Full Crew (Baseline),0.0,100.0,2,74.26,77.08,79.94,89.56,23,1.27,0,0,1,1.68,0,0,9
1580,13679,Class1579,com.data.repo,Full Crew (Baseline),100.0,100.0,0,94.88,87.86,96.08,86.46,8,0.72,1,0,1,1.43,0,0,7
1581,13680,Class1580,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,22,0.57,0,0,0,0.52,1,0,6
1582,13681,Class1581,com.example.service,Full Crew (Baseline),100.0,100.0,0,99.55,100.00,100.00,100.00,20,0.29,0,0,2,0.88,0,1,11
1583,13682,Class1582,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,1,0.58,0,0,0,0.61,0,0,8
1584,13683,Class1583,io.core.net,Full Crew (Baseline),100.0,100.0,0,90.88,82.79,96.50,83.15,20,0.59,1,0,3,2.29,0,0,9
1585,13684,Class1584,com.data.repo,Full Crew (Baseline),100.0,100.0,0,96.00,87.69,90.53,89.92,16,0.60,1,0,2,1.36,0,0,5
1586,13685,Class1585,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,83.27,69.28,88.38,75.81,20,1.03,1,0,0,2.01,2,0,11
1587,13686,Class1586,com.example.service,Full Crew (Baseline),100.0,100.0,0,83.84,76.72,92.31,81.88,25,0.83,0,0,0,2.32,0,0,12
1588,13687,Class1587,org.apache.util,Full Crew (Baseline),100.0,100.0,0,88.68,83.83,93.03,75.82,13,0.48,0,1,0,1.88,0,0,9
1589,13688,Class1588,io.core.net,Full Crew (Baseline),100.0,100.0,0,96.70,81.87,95.24,88.00,30,0.26,0,0,2,1.20,0,0,7
1590,13689,Class1589,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,7,0.34,0,0,1,0.96,0,0,7
1591,13690,Class1590,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,10,0.18,0,0,2,0.69,0,0,12
1592,13691,Class1591,com.example.service,Full Crew (Baseline),100.0,100.0,0,77.11,74.75,83.35,86.94,16,0.70,1,0,2,1.70,0,0,6
1593,13692,Class1592,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.70,0,0,0,1.50,0,0,5
1594,13693,Class1593,io.core.net,Full Crew (Baseline),100.0,100.0,0,92.96,85.91,91.01,97.85,16,0.44,0,0,1,1.76,1,0,7
1595,13694,Class1594,com.data.repo,Full Crew (Baseline),100.0,100.0,0,85.74,80.37,94.75,93.70,17,0.50,0,0,1,1.51,0,0,6
1596,13695,Class1595,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,18,0.09,0,0,0,0.97,1,0,8
1597,13696,Class1596,com.example.service,Full Crew (Baseline),100.0,100.0,0,97.51,97.26,100.00,100.00,7,0.58,2,0,0,1.79,0,0,6
1598,13697,Class1597,org.apache.util,Full Crew (Baseline),100.0,100.0,0,99.60,92.24,100.00,92.72,7,0.45,0,0,0,1.17,0,0,5
1599,13698,Class1598,io.core.net,Full Crew (Baseline),100.0,100.0,0,99.32,88.17,99.82,93.49,11,0.21,0,0,4,1.99,0,0,7
1600,13699,Class1599,com.data.repo,Full Crew (Baseline),100.0,100.0,0,95.80,90.12,96.38,88.82,22,0.57,1,0,1,1.09,0,0,6
1601,13700,Class1600,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,27,0.28,0,0,4,0.97,0,0,8
1602,13701,Class1601,com.example.service,Full Crew (Baseline),100.0,100.0,0,91.02,77.97,93.28,78.88,15,0.59,0,0,1,1.10,0,0,6
1603,13702,Class1602,org.apache.util,Full Crew (Baseline),100.0,100.0,0,82.72,87.89,86.95,93.16,15,0.61,0,0,0,2.05,0,0,6
1604,13703,Class1603,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.07,0,0,1,0.00,0,0,9
1605,13704,Class1604,com.data.repo,Full Crew (Baseline),100.0,100.0,0,97.37,99.19,94.04,100.00,7,0.44,0,0,0,1.87,0,0,6
1606,13705,Class1605,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,97.50,100.00,100.00,10,0.37,0,1,1,1.00,0,0,9
1607,13706,Class1606,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,96.10,100.00,95.30,22,0.14,1,0,1,1.02,0,0,10
1608,13707,Class1607,org.apache.util,Full Crew (Baseline),100.0,100.0,0,95.61,99.97,94.94,100.00,9,0.66,0,0,1,1.41,1,1,10
1609,13708,Class1608,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,13,0.00,0,0,0,1.19,0,0,8
1610,13709,Class1609,com.data.repo,Full Crew (Baseline),100.0,100.0,0,97.48,100.00,100.00,100.00,19,0.32,0,0,0,0.21,1,0,15
1611,13710,Class1610,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.03,1,0,2,1.17,0,0,5
1612,13711,Class1611,com.example.service,Full Crew (Baseline),100.0,100.0,0,93.62,93.21,97.80,79.57,14,0.68,0,0,1,2.05,0,0,5
1613,13712,Class1612,org.apache.util,Full Crew (Baseline),0.0,0.0,5,,,,,27,,,,,,,,
1614,13713,Class1613,io.core.net,Full Crew (Baseline),100.0,100.0,0,86.51,78.18,94.26,72.38,8,0.92,0,0,3,2.70,0,0,5
1615,13714,Class1614,com.data.repo,Full Crew (Baseline),0.0,100.0,2,76.17,72.31,87.14,61.57,21,0.71,0,0,0,1.61,0,0,7
1616,13715,Class1615,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,21,0.00,1,0,1,1.50,0,0,7
1617,13716,Class1616,com.example.service,Full Crew (Baseline),100.0,100.0,0,91.92,91.87,100.00,95.54,15,0.34,0,0,1,0.91,1,0,10
1618,13717,Class1617,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,90.18,17,0.11,0,0,0,1.15,0,0,5
1619,13718,Class1618,io.core.net,Full Crew (Baseline),100.0,100.0,0,98.84,98.74,100.00,100.00,9,0.14,1,0,2,1.04,0,0,12
1620,13719,Class1619,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,97.62,11,0.70,0,0,0,2.43,0,0,7
1621,13720,Class1620,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,97.48,93.61,93.53,90.14,7,0.38,0,0,0,0.86,0,0,7
1622,13721,Class1621,com.example.service,Full Crew (Baseline),100.0,100.0,0,97.06,99.62,100.00,95.56,15,0.74,1,0,0,1.46,0,0,9
1623,13722,Class1622,org.apache.util,Full Crew (Baseline),100.0,100.0,0,82.95,77.04,89.39,73.44,13,1.10,0,0,0,2.17,0,0,10
1624,13723,Class1623,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.09,0,0,0,0.39,0,0,7
1625,13724,Class1624,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,14,0.00,0,0,1,0.89,0,0,5
1626,13725,Class1625,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,19,0.12,0,0,2,1.31,0,0,9
1627,13726,Class1626,com.example.service,Full Crew (Baseline),100.0,100.0,0,84.93,77.84,91.98,79.71,24,0.63,0,0,1,1.89,0,0,7
1628,13727,Class1627,org.apache.util,Full Crew (Baseline),100.0,100.0,0,90.81,91.10,100.00,100.00,14,0.33,0,0,0,0.80,0,0,7
1629,13728,Class1628,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,26,0.19,0,1,0,1.14,0,0,6
1630,13729,Class1629,com.data.repo,Full Crew (Baseline),100.0,100.0,0,99.35,94.56,100.00,75.92,20,0.42,0,0,0,1.28,0,0,7
1631,13730,Class1630,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,97.55,96.71,100.00,100.00,11,0.61,0,1,0,0.52,0,1,10
1632,13731,Class1631,com.example.service,Full Crew (Baseline),100.0,100.0,0,78.29,86.64,86.49,97.03,23,0.91,0,0,1,1.79,0,0,9
1633,13732,Class1632,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,13,0.12,0,0,1,1.07,0,0,5
1634,13733,Class1633,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,97.25,100.00,100.00,13,0.00,1,0,1,1.13,0,0,16
1635,13734,Class1634,com.data.repo,Full Crew (Baseline),100.0,100.0,0,93.64,94.52,100.00,94.08,31,0.29,1,0,0,0.94,0,0,6
1636,13735,Class1635,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,94.00,95.13,100.00,96.70,17,0.60,0,0,1,1.52,1,0,5
1637,13736,Class1636,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,88.04,13,0.07,0,1,1,0.62,1,0,9
1638,13737,Class1637,org.apache.util,Full Crew (Baseline),100.0,100.0,0,83.96,93.72,100.00,100.00,14,0.48,2,1,2,1.95,0,0,6
1639,13738,Class1638,io.core.net,Full Crew (Baseline),100.0,100.0,0,75.60,71.55,91.52,87.26,19,0.83,0,0,2,1.73,0,0,10
1640,13739,Class1639,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,85.04,27,0.17,0,0,0,0.88,0,0,8
1641,13740,Class1640,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,96.63,85.45,99.09,84.48,17,0.93,0,0,1,1.32,0,0,9
1642,13741,Class1641,com.example.service,Full Crew (Baseline),100.0,100.0,0,87.52,87.00,96.65,96.42,25,0.18,0,0,0,0.99,1,0,10
1643,13742,Class1642,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,99.19,100.00,96.32,15,0.37,0,0,0,2.23,0,0,8
1644,13743,Class1643,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,99.81,100.00,100.00,15,0.95,0,0,0,1.80,0,0,8
1645,13744,Class1644,com.data.repo,Full Crew (Baseline),100.0,100.0,0,84.82,82.81,87.54,91.04,17,0.43,1,0,2,1.91,0,0,8
1646,13745,Class1645,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,90.91,85.93,97.21,93.37,5,0.56,0,0,0,2.61,1,0,6
1647,13746,Class1646,com.example.service,Full Crew (Baseline),100.0,100.0,0,81.14,76.36,85.91,77.47,21,0.52,0,2,1,1.52,0,0,6
1648,13747,Class1647,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.06,0,0,3,1.23,0,0,5
1649,13748,Class1648,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,99.48,16,0.00,0,0,2,0.80,1,0,7
1650,13749,Class1649,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,82.97,14,0.27,0,0,0,1.16,0,0,8
1651,13750,Class1650,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.00,0,0,1,0.00,0,0,9
1652,13751,Class1651,com.example.service,Full Crew (Baseline),100.0,100.0,0,94.24,92.62,97.78,100.00,11,0.53,0,1,0,0.29,0,0,10
1653,13752,Class1652,org.apache.util,Full Crew (Baseline),100.0,100.0,0,91.08,85.23,97.23,92.47,11,0.61,1,0,0,1.47,0,0,5
1654,13753,Class1653,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,99.92,100.00,100.00,23,0.27,0,0,5,1.20,0,0,5
1655,13754,Class1654,com.data.repo,Full Crew (Baseline),0.0,100.0,2,78.76,68.99,78.90,75.07,14,0.62,1,0,1,1.66,1,0,14
1656,13755,Class1655,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,81.56,73.13,96.00,89.86,15,0.66,0,0,0,1.66,0,0,6
1657,13756,Class1656,com.example.service,Full Crew (Baseline),100.0,100.0,0,88.98,90.98,95.40,100.00,8,0.58,1,0,0,0.81,0,0,9
1658,13757,Class1657,org.apache.util,Full Crew (Baseline),100.0,100.0,0,91.03,80.65,95.31,97.56,8,0.47,0,0,0,2.73,0,0,10
1659,13758,Class1658,io.core.net,Full Crew (Baseline),100.0,100.0,0,97.18,92.17,99.67,86.34,16,0.70,1,0,0,1.79,0,0,13
1660,13759,Class1659,com.data.repo,Full Crew (Baseline),100.0,100.0,0,77.76,65.05,83.22,85.71,12,0.74,0,0,0,1.97,0,0,5
1661,13760,Class1660,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,77.88,73.83,87.26,87.06,6,0.87,0,0,2,2.41,0,0,12
1662,13761,Class1661,com.example.service,Full Crew (Baseline),100.0,100.0,0,89.37,76.44,89.41,80.72,21,0.64,0,0,0,2.81,0,0,7
1663,13762,Class1662,org.apache.util,Full Crew (Baseline),100.0,100.0,0,88.94,86.41,95.06,82.70,23,0.23,0,0,0,1.62,0,0,9
1664,13763,Class1663,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,9,0.29,0,0,0,1.00,0,0,9
1665,13764,Class1664,com.data.repo,Full Crew (Baseline),100.0,100.0,0,96.35,96.28,100.00,87.80,13,0.20,0,0,1,0.86,0,0,5
1666,13765,Class1665,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,18,0.50,1,0,1,0.00,0,0,5
1667,13766,Class1666,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.11,1,0,4,0.41,0,0,12
1668,13767,Class1667,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,93.41,9,0.52,1,0,2,1.66,0,0,10
1669,13768,Class1668,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,90.69,14,0.24,2,0,1,0.42,1,0,6
1670,13769,Class1669,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,91.61,19,0.00,0,0,0,1.82,0,0,5
1671,13770,Class1670,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.55,0,0,0,0.01,1,0,6
1672,13771,Class1671,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,9,0.23,0,0,0,0.47,0,0,10
1673,13772,Class1672,org.apache.util,Full Crew (Baseline),100.0,100.0,0,96.37,96.84,100.00,88.92,11,0.37,0,0,2,1.63,1,0,7
1674,13773,Class1673,io.core.net,Full Crew (Baseline),100.0,100.0,0,90.67,91.97,93.61,74.79,6,0.48,0,0,0,1.21,1,1,8
1675,13774,Class1674,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.00,0,0,2,0.07,0,0,7
1676,13775,Class1675,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,85.52,66.83,84.24,80.54,16,0.61,0,0,0,2.81,0,0,6
1677,13776,Class1676,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,91.00,23,0.22,0,0,1,0.82,0,0,9
1678,13777,Class1677,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,14,0.09,2,1,0,1.49,0,0,9
1679,13778,Class1678,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,1,0.16,0,0,0,0.36,0,0,12
1680,13779,Class1679,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.24,0,0,1,0.53,0,0,5
1681,13780,Class1680,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,90.06,100.00,96.46,14,0.58,0,0,2,0.82,0,0,5
1682,13781,Class1681,com.example.service,Full Crew (Baseline),100.0,100.0,0,74.60,74.20,88.39,51.10,13,0.34,0,0,0,2.16,0,0,5
1683,13782,Class1682,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,99.14,100.00,100.00,13,0.19,1,0,0,1.39,0,0,7
1684,13783,Class1683,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.00,0,0,1,1.35,0,0,10
1685,13784,Class1684,com.data.repo,Full Crew (Baseline),100.0,100.0,0,85.60,88.88,95.33,91.13,12,0.64,2,0,2,0.48,0,0,9
1686,13785,Class1685,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,98.39,96.49,100.00,17,0.36,0,0,1,1.09,0,0,8
1687,13786,Class1686,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,93.28,19,0.21,0,0,0,1.07,0,0,6
1688,13787,Class1687,org.apache.util,Full Crew (Baseline),100.0,100.0,0,92.25,84.67,96.25,88.39,15,0.38,0,0,2,1.34,0,0,12
1689,13788,Class1688,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,84.29,100.00,100.00,26,0.27,1,0,0,0.99,0,0,8
1690,13789,Class1689,com.data.repo,Full Crew (Baseline),100.0,100.0,0,84.03,84.86,86.98,94.89,18,0.76,0,0,2,1.48,0,0,5
1691,13790,Class1690,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,94.53,19,0.86,0,0,2,1.40,0,0,11
1692,13791,Class1691,com.example.service,Full Crew (Baseline),0.0,100.0,1,64.56,55.51,84.28,73.02,25,0.75,0,0,0,2.77,0,0,7
1693,13792,Class1692,org.apache.util,Full Crew (Baseline),100.0,100.0,0,94.54,91.15,100.00,100.00,16,0.39,0,0,2,0.91,0,0,10
1694,13793,Class1693,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,98.81,100.00,100.00,25,0.29,1,0,0,1.66,0,0,12
1695,13794,Class1694,com.data.repo,Full Crew (Baseline),100.0,100.0,0,84.78,86.14,91.57,78.11,13,0.94,0,0,2,1.59,2,0,7
1696,13795,Class1695,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,92.47,100.00,97.92,7,0.21,1,0,2,1.03,0,0,7
1697,13796,Class1696,com.example.service,Full Crew (Baseline),100.0,100.0,0,99.93,94.06,84.94,87.43,6,0.66,1,0,0,2.22,0,0,8
1698,13797,Class1697,org.apache.util,Full Crew (Baseline),100.0,100.0,0,88.19,92.10,87.20,93.52,12,0.83,0,0,1,1.00,0,0,6
1699,13798,Class1698,io.core.net,Full Crew (Baseline),100.0,100.0,0,83.65,72.18,91.83,99.59,16,0.55,0,0,0,1.14,0,0,11
1700,13799,Class1699,com.data.repo,Full Crew (Baseline),100.0,100.0,0,89.87,79.84,94.63,88.99,21,0.35,0,0,1,1.92,0,0,10
1701,13800,Class1700,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,99.46,96.84,93.39,11,0.32,1,0,1,0.37,0,0,5
1702,13801,Class1701,com.example.service,Full Crew (Baseline),100.0,100.0,0,100.00,96.31,100.00,99.49,15,0.41,0,0,1,1.49,0,0,8
1703,13802,Class1702,org.apache.util,Full Crew (Baseline),100.0,100.0,0,90.08,83.32,97.15,88.36,19,0.64,0,0,1,1.55,0,0,7
1704,13803,Class1703,io.core.net,Full Crew (Baseline),100.0,100.0,0,100.00,96.80,100.00,94.52,9,0.41,1,0,0,1.66,0,0,8
1705,13804,Class1704,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,99.52,100.00,100.00,16,0.04,0,0,1,0.59,0,0,10
1706,13805,Class1705,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,98.34,88.28,13,0.27,0,0,0,1.38,0,0,6
1707,13806,Class1706,com.example.service,Full Crew (Baseline),100.0,100.0,0,93.24,89.22,91.04,100.00,23,0.62,0,0,0,2.03,0,0,6
1708,13807,Class1707,org.apache.util,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.06,1,0,2,0.00,0,0,6
1709,13808,Class1708,io.core.net,Full Crew (Baseline),100.0,100.0,0,89.37,94.18,95.35,97.63,7,0.48,0,1,1,0.74,0,0,8
1710,13809,Class1709,com.data.repo,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,19,0.20,1,0,0,0.42,0,0,8
1711,13810,Class1710,org.adbcj.mysql.codec,Full Crew (Baseline),100.0,100.0,0,100.00,100.00,100.00,100.00,9,0.26,0,0,0,0.80,0,0,7
