# Per-class results, RQ1-RQ4 (paper Sec. 5.1-5.4).
# STRATIFIED SAMPLE, not the full corpus. Generation and the build ran on all
# 147,473 classes, so the compilation-rate and attempt columns of
# tab:extended_results_with_compilation are corpus-wide. Coverage, mutation and
# smell columns are computed on these 400 classes per configuration, drawn once
# by lines of code and cyclomatic complexity and held fixed across all 37
# configurations so that every comparison is paired. Sampling error on a quality
# column is about +/-2 pp; see tab:rq1_dispersion.
# pit_tests_run is the number of tests PIT actually ran against after
# skipFailingTests; it equals tests_run wherever the final suite passes.
# semantically_reproducible is the memorization probe's verdict for the class,
# at the CodeBLEU 0.8 threshold; it is a property of the class, so it is the
# same across every configuration of that class.
# Class and repository identifiers are anonymised.
project_id,class_name,qualified_name,model,strategy,compiled_initially,compiled,tests_passed,attempts,correction_iterations,correction_termination,line_coverage,branch_coverage,method_coverage,mutation_score,mutants_killed,mutants_survived,mutants_excluded,smell_detector,AR,EH,MG,EA,LT,UT,RO,MNT,initial_error_category,initial_error_phase,error_resolved,tests_run,pit_tests_run,test_failures,prompt_tokens,completion_tokens,duration_seconds,error,test_file,semantically_reproducible
repo_056,Class376,com.example.p56.Class376,o3,pseudo-code,1,1,1,1,0,success,100.0000,99.9729,98.6532,91.1828,31,3,2,tsdetect,0,0,0,0,0,0,0,7,,,0,8,8,0,7595,2980,23.06,,src/test/java/com/example/p56/Class376Test.java,0
repo_057,Class377,com.example.p57.Class377,o3,pseudo-code,1,1,1,1,0,success,99.9659,99.9896,99.9602,93.2900,14,1,1,tsdetect,0,0,0,0,3,1,0,3,,,0,11,11,0,6618,3736,25.06,,src/test/java/com/example/p57/Class377Test.java,0
repo_058,Class378,com.example.p58.Class378,o3,pseudo-code,1,1,1,1,0,success,100.0000,89.5614,99.9716,81.8175,9,2,1,tsdetect,0,0,0,0,2,0,0,6,,,0,7,7,0,8662,2808,20.41,,src/test/java/com/example/p58/Class378Test.java,0
repo_059,Class379,com.example.p59.Class379,o3,pseudo-code,0,1,1,2,1,success,77.4683,56.2763,77.9589,54.4645,6,5,1,tsdetect,0,1,0,1,4,1,0,4,hallucinated_symbol,compilation,1,12,12,0,7676,2956,20.05,,src/test/java/com/example/p59/Class379Test.java,0
repo_060,Class380,com.example.p60.Class380,o3,pseudo-code,1,1,1,1,0,success,99.7505,89.5006,99.3833,73.3245,11,4,1,tsdetect,1,0,0,0,1,0,0,6,,,0,14,14,0,8251,2841,16.86,,src/test/java/com/example/p60/Class380Test.java,0
repo_061,Class381,com.example.p61.Class381,o3,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,3,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,9583,2870,15.33,compilation failed after 5 attempts,,0
repo_062,Class382,com.example.p62.Class382,o3,pseudo-code,0,1,1,2,1,success,83.2671,66.5711,85.0954,63.6649,7,4,1,tsdetect,0,0,0,1,4,0,0,8,missing_import,compilation,1,14,14,0,8582,2513,20.59,,src/test/java/com/example/p62/Class382Test.java,0
repo_063,Class383,com.example.p63.Class383,o3,pseudo-code,1,1,1,1,0,success,86.5899,76.3748,88.7109,77.3994,24,7,2,tsdetect,1,0,0,0,2,1,0,5,,,0,7,7,0,9474,3265,20.78,,src/test/java/com/example/p63/Class383Test.java,1
repo_064,Class384,com.example.p64.Class384,o3,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,8361,3145,19.77,compilation failed after 5 attempts,,0
repo_065,Class385,com.example.p65.Class385,o3,pseudo-code,1,1,1,1,0,success,88.7099,79.3509,92.0919,78.9703,15,4,2,tsdetect,1,0,0,0,2,0,0,5,,,0,9,9,0,9128,2984,15.22,,src/test/java/com/example/p65/Class385Test.java,1
repo_066,Class386,com.example.p66.Class386,o3,pseudo-code,1,1,1,1,0,success,94.6407,99.9896,97.6551,84.0211,42,8,3,tsdetect,0,0,0,0,3,0,0,3,,,0,11,11,0,8710,1337,18.88,,src/test/java/com/example/p66/Class386Test.java,0
repo_067,Class387,com.example.p67.Class387,o3,pseudo-code,1,1,1,1,0,success,96.8175,79.3108,93.9562,61.5716,8,5,1,tsdetect,3,0,0,0,0,0,1,4,,,0,10,10,0,7525,1593,15.26,,src/test/java/com/example/p67/Class387Test.java,0
repo_068,Class388,com.example.p68.Class388,o3,pseudo-code,0,1,1,2,1,success,75.8729,53.4633,77.6390,45.4493,5,6,1,tsdetect,1,0,0,2,3,0,0,6,missing_import,compilation,1,4,4,0,7856,3000,17.37,,src/test/java/com/example/p68/Class388Test.java,1
repo_069,Class389,com.example.p69.Class389,o3,pseudo-code,1,1,1,1,0,success,98.0093,92.6633,97.5856,63.6909,7,4,1,tsdetect,1,0,0,0,1,0,0,8,,,0,13,13,0,8252,3120,14.87,,src/test/java/com/example/p69/Class389Test.java,0
repo_070,Class390,com.example.p70.Class390,o3,pseudo-code,1,1,1,1,0,success,96.2079,86.2341,95.0225,85.1857,23,4,1,tsdetect,0,0,0,0,1,0,0,2,,,0,5,5,0,7773,2605,15.51,,src/test/java/com/example/p70/Class390Test.java,0
repo_071,Class391,com.example.p71.Class391,o3,pseudo-code,1,1,1,1,0,success,78.9131,73.6995,82.9818,63.6114,7,4,1,tsdetect,0,2,1,1,1,0,0,7,,,0,13,13,0,8806,2595,19.99,,src/test/java/com/example/p71/Class391Test.java,0
repo_072,Class392,com.example.p72.Class392,o3,pseudo-code,0,1,1,2,1,success,76.6211,68.2106,82.9867,63.6118,7,4,1,tsdetect,1,1,0,2,4,0,0,7,syntax_violation,compilation,1,13,13,0,8701,3482,23.69,,src/test/java/com/example/p72/Class392Test.java,0
repo_073,Class393,com.example.p73.Class393,o3,pseudo-code,1,1,1,1,0,success,80.2867,73.4606,86.9901,63.5501,7,4,1,tsdetect,3,0,0,0,1,0,1,3,,,0,14,14,0,8473,2676,17.98,,src/test/java/com/example/p73/Class393Test.java,0
repo_074,Class394,com.example.p74.Class394,o3,pseudo-code,1,1,1,1,0,success,92.1817,83.5331,90.4949,81.8349,9,2,1,tsdetect,0,0,0,0,2,0,0,5,,,0,6,6,0,7359,2157,20.42,,src/test/java/com/example/p74/Class394Test.java,0
repo_075,Class395,com.example.p75.Class395,o3,pseudo-code,1,1,1,1,0,success,75.2896,58.0391,90.9760,56.2680,9,7,2,tsdetect,1,0,0,2,3,0,0,6,,,0,10,10,0,8092,2147,16.24,,src/test/java/com/example/p75/Class395Test.java,0
repo_076,Class396,com.example.p76.Class396,o3,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,7566,2835,21.81,compilation failed after 5 attempts,,0
repo_077,Class397,com.example.p77.Class397,o3,pseudo-code,1,1,1,1,0,success,80.1710,78.5352,87.3475,72.7589,8,3,1,tsdetect,0,0,0,1,4,0,0,10,,,0,14,14,0,8337,1829,15.19,,src/test/java/com/example/p77/Class397Test.java,0
repo_078,Class398,com.example.p78.Class398,o3,pseudo-code,1,1,1,1,0,success,88.4144,81.4449,87.3794,91.7867,11,1,1,tsdetect,1,1,0,4,2,0,1,4,,,0,4,4,0,8736,3392,19.98,,src/test/java/com/example/p78/Class398Test.java,0
repo_079,Class399,com.example.p79.Class399,o3,pseudo-code,1,1,1,1,0,success,91.2923,85.2733,98.4342,81.7946,9,2,1,tsdetect,0,0,0,2,2,0,0,5,,,0,4,4,0,7998,3574,23.1,,src/test/java/com/example/p79/Class399Test.java,0
repo_000,Class000,com.example.p0.Class000,o4-mini,zero-shot,1,1,1,1,0,success,82.7274,74.0211,90.8844,54.4712,6,5,1,tsdetect,0,0,0,1,2,0,1,9,,,0,5,5,0,4576,1666,17.95,,src/test/java/com/example/p0/Class000Test.java,1
repo_001,Class001,com.example.p1.Class001,o4-mini,zero-shot,1,1,1,1,0,success,85.6155,88.4221,86.9448,54.5136,6,5,1,tsdetect,0,1,0,2,3,1,0,10,,,0,11,11,0,4442,1290,20.3,,src/test/java/com/example/p1/Class001Test.java,0
repo_002,Class002,com.example.p2.Class002,o4-mini,zero-shot,1,1,1,1,0,success,72.9111,63.1939,88.2783,45.7187,16,19,2,tsdetect,0,0,0,3,2,0,0,7,,,0,6,6,0,4599,1551,14.16,,src/test/java/com/example/p2/Class002Test.java,1
repo_003,Class003,com.example.p3.Class003,o4-mini,zero-shot,1,1,1,1,0,success,84.6250,85.5803,89.9506,72.7219,8,3,1,tsdetect,1,1,0,2,8,0,0,1,,,0,4,4,0,4082,1160,14.35,,src/test/java/com/example/p3/Class003Test.java,0
repo_004,Class004,com.example.p4.Class004,o4-mini,zero-shot,0,1,1,2,1,success,63.9394,48.6755,71.2486,45.4395,5,6,1,tsdetect,2,0,0,1,4,0,0,6,type_mismatch,compilation,1,4,4,0,4756,1630,24.16,,src/test/java/com/example/p4/Class004Test.java,0
repo_005,Class005,com.example.p5.Class005,o4-mini,zero-shot,0,1,1,2,1,success,52.8171,29.5016,60.0276,45.9169,11,13,2,tsdetect,0,0,0,3,6,0,1,11,assertion_failure,test,1,10,10,0,4488,1166,15.62,,src/test/java/com/example/p5/Class005Test.java,0
repo_006,Class006,com.example.p6.Class006,o4-mini,zero-shot,1,1,1,1,0,success,69.4694,61.7492,79.4599,49.8931,6,6,1,tsdetect,1,2,0,2,7,0,0,7,,,0,5,5,0,4493,899,20.71,,src/test/java/com/example/p6/Class006Test.java,1
repo_007,Class007,com.example.p7.Class007,o4-mini,zero-shot,0,1,1,2,1,success,47.3717,32.2538,67.8479,26.7096,4,11,1,tsdetect,0,1,0,3,5,2,0,12,assertion_failure,test,1,4,4,0,4079,1372,15.88,,src/test/java/com/example/p7/Class007Test.java,0
repo_008,Class008,com.example.p8.Class008,o4-mini,zero-shot,0,1,1,2,1,success,55.9972,30.4338,60.8738,18.9820,4,17,1,tsdetect,3,0,0,4,6,0,0,12,hallucinated_symbol,compilation,1,14,14,0,4040,1510,18.23,,src/test/java/com/example/p8/Class008Test.java,0
repo_009,Class009,com.example.p9.Class009,o4-mini,zero-shot,1,1,1,1,0,success,84.7512,79.3864,96.1839,72.7258,8,3,1,tsdetect,0,1,0,0,5,0,0,5,,,0,4,4,0,4149,1280,16.55,,src/test/java/com/example/p9/Class009Test.java,0
repo_010,Class010,com.example.p10.Class010,o4-mini,zero-shot,1,1,1,1,0,success,91.7274,79.0267,99.9911,90.8947,10,1,1,tsdetect,3,1,0,0,0,0,0,4,,,0,9,9,0,4431,1513,13.68,,src/test/java/com/example/p10/Class010Test.java,0
repo_011,Class011,com.example.p11.Class011,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,runtime_exception,test,0,0,0,0,4631,1592,16.26,compilation failed after 5 attempts,,1
repo_012,Class012,com.example.p12.Class012,o4-mini,zero-shot,0,1,1,2,1,success,60.4719,29.9617,68.0299,72.6781,8,3,1,tsdetect,3,1,0,5,9,1,1,10,hallucinated_symbol,compilation,1,9,9,0,4327,1730,12.27,,src/test/java/com/example/p12/Class012Test.java,0
repo_013,Class013,com.example.p13.Class013,o4-mini,zero-shot,0,1,1,2,1,success,51.4057,37.0263,62.8108,18.1818,2,9,1,tsdetect,2,2,0,2,5,0,0,11,mock_setup,compilation,1,9,9,0,4538,1780,16.33,,src/test/java/com/example/p13/Class013Test.java,0
repo_014,Class014,com.example.p14.Class014,o4-mini,zero-shot,0,1,1,2,1,success,52.0342,25.2233,63.3978,37.0783,10,17,1,tsdetect,2,0,0,3,6,0,0,6,syntax_violation,compilation,1,12,12,0,4040,1470,10.67,,src/test/java/com/example/p14/Class014Test.java,0
repo_015,Class015,com.example.p15.Class015,o4-mini,zero-shot,1,1,1,1,0,success,67.5608,64.7802,77.6259,27.2892,3,8,1,tsdetect,1,1,0,1,4,0,0,8,,,0,4,4,0,4065,1585,14.8,,src/test/java/com/example/p15/Class015Test.java,0
repo_016,Class016,com.example.p16.Class016,o4-mini,zero-shot,1,1,1,1,0,success,77.3598,69.3029,77.3735,54.5936,6,5,1,tsdetect,1,1,0,1,5,1,0,6,,,0,6,6,0,4665,1606,14.37,,src/test/java/com/example/p16/Class016Test.java,0
repo_017,Class017,com.example.p17.Class017,o4-mini,zero-shot,0,1,1,2,1,success,52.7669,46.2671,59.8903,29.4600,5,12,1,tsdetect,2,0,1,3,4,0,0,12,runtime_exception,test,1,4,4,0,4524,1984,17.04,,src/test/java/com/example/p17/Class017Test.java,0
repo_018,Class018,com.example.p18.Class018,o4-mini,zero-shot,1,1,1,1,0,success,71.5274,64.4290,80.3561,54.5087,6,5,1,tsdetect,1,1,0,1,2,0,0,9,,,0,13,13,0,4314,1497,10.71,,src/test/java/com/example/p18/Class018Test.java,0
repo_019,Class019,com.example.p19.Class019,o4-mini,zero-shot,1,1,1,1,0,success,76.7511,78.2860,96.1668,53.5146,31,27,4,tsdetect,0,0,0,1,3,0,0,3,,,0,10,10,0,4706,1589,15.1,,src/test/java/com/example/p19/Class019Test.java,1
repo_020,Class020,com.example.p20.Class020,o4-mini,zero-shot,0,1,1,2,1,success,67.5774,42.0143,76.1096,44.0154,11,14,2,tsdetect,1,3,0,1,4,1,0,6,runtime_exception,test,1,13,13,0,3805,1591,12.98,,src/test/java/com/example/p20/Class020Test.java,0
repo_021,Class021,com.example.p21.Class021,o4-mini,zero-shot,0,1,1,2,1,success,58.1757,39.6480,76.2067,54.6539,6,5,1,tsdetect,0,0,0,3,3,0,0,6,hallucinated_symbol,compilation,1,9,9,0,3696,1201,15.85,,src/test/java/com/example/p21/Class021Test.java,0
repo_022,Class022,com.example.p22.Class022,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,3926,1411,18.02,compilation failed after 5 attempts,,0
repo_023,Class023,com.example.p23.Class023,o4-mini,zero-shot,0,1,1,2,1,success,54.5580,33.7879,66.4083,48.8394,19,20,3,tsdetect,0,1,1,3,4,1,0,11,missing_import,compilation,1,12,12,0,4129,1640,18.31,,src/test/java/com/example/p23/Class023Test.java,1
repo_024,Class024,com.example.p24.Class024,o4-mini,zero-shot,0,1,1,2,1,success,52.6442,43.5574,75.1414,52.6631,10,9,1,tsdetect,3,0,0,6,5,0,1,2,type_mismatch,compilation,1,9,9,0,4317,1907,13.5,,src/test/java/com/example/p24/Class024Test.java,0
repo_025,Class025,com.example.p25.Class025,o4-mini,zero-shot,0,1,1,2,1,success,56.5045,49.2420,74.0306,49.9365,7,7,1,tsdetect,4,0,0,2,5,0,1,10,syntax_violation,compilation,1,12,12,0,3640,1427,16.68,,src/test/java/com/example/p25/Class025Test.java,1
repo_026,Class026,com.example.p26.Class026,o4-mini,zero-shot,1,1,1,1,0,success,74.8409,62.6191,85.4821,76.5178,26,8,2,tsdetect,1,1,0,1,5,0,0,7,,,0,11,11,0,4980,1312,12.31,,src/test/java/com/example/p26/Class026Test.java,0
repo_027,Class027,com.example.p27.Class027,o4-mini,zero-shot,0,1,1,2,1,success,59.2709,50.1079,69.6217,37.4864,6,10,1,tsdetect,3,0,0,3,4,1,0,16,hallucinated_symbol,compilation,1,13,13,0,3822,1162,11.98,,src/test/java/com/example/p27/Class027Test.java,0
repo_028,Class028,com.example.p28.Class028,o4-mini,zero-shot,1,1,1,1,0,success,68.0488,55.6762,79.8367,72.8464,8,3,1,tsdetect,2,1,0,4,5,0,0,6,,,0,9,9,0,3998,1171,19.82,,src/test/java/com/example/p28/Class028Test.java,0
repo_029,Class029,com.example.p29.Class029,o4-mini,zero-shot,1,1,1,1,0,success,62.7592,31.6699,79.7835,45.4518,5,6,1,tsdetect,2,1,0,2,4,0,0,10,,,0,6,6,0,4110,1545,19.83,,src/test/java/com/example/p29/Class029Test.java,0
repo_030,Class030,com.example.p30.Class030,o4-mini,zero-shot,0,1,1,2,1,success,36.4454,10.8501,57.7051,21.7324,5,18,2,tsdetect,6,1,0,7,7,0,0,10,mock_setup,compilation,1,4,4,0,4559,934,19.14,,src/test/java/com/example/p30/Class030Test.java,0
repo_031,Class031,com.example.p31.Class031,o4-mini,zero-shot,0,1,1,2,1,success,48.6300,22.0042,59.4544,58.3817,14,10,2,tsdetect,1,0,0,3,4,0,0,5,mock_setup,compilation,1,12,12,0,4226,1050,15.35,,src/test/java/com/example/p31/Class031Test.java,0
repo_032,Class032,com.example.p32.Class032,o4-mini,zero-shot,1,1,1,1,0,success,83.8075,64.4872,92.6119,54.5232,6,5,1,tsdetect,0,1,0,4,3,0,1,6,,,0,7,7,0,4231,1590,14.43,,src/test/java/com/example/p32/Class032Test.java,0
repo_033,Class033,com.example.p33.Class033,o4-mini,zero-shot,1,1,1,1,0,success,90.4761,83.7156,97.7804,72.7239,8,3,1,tsdetect,3,0,0,0,1,0,0,5,,,0,4,4,0,4190,1919,13.94,,src/test/java/com/example/p33/Class033Test.java,0
repo_034,Class034,com.example.p34.Class034,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,runtime_exception,test,0,0,0,0,4329,1459,14.95,compilation failed after 5 attempts,,1
repo_035,Class035,com.example.p35.Class035,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4225,1337,13.43,compilation failed after 5 attempts,,0
repo_036,Class036,com.example.p36.Class036,o4-mini,zero-shot,0,1,1,2,1,success,46.4748,34.7743,61.7330,36.2465,4,7,1,tsdetect,3,1,0,6,3,0,0,3,type_mismatch,compilation,1,11,11,0,4688,1521,12.61,,src/test/java/com/example/p36/Class036Test.java,1
repo_037,Class037,com.example.p37.Class037,o4-mini,zero-shot,1,1,1,1,0,success,90.0030,69.8848,89.4227,54.5389,6,5,1,tsdetect,1,1,0,1,1,0,0,5,,,0,6,6,0,3504,1508,16.53,,src/test/java/com/example/p37/Class037Test.java,1
repo_038,Class038,com.example.p38.Class038,o4-mini,zero-shot,0,1,1,2,1,success,57.9597,29.5199,69.8946,54.5410,6,5,1,tsdetect,1,2,0,2,4,0,0,13,runtime_exception,test,1,5,5,0,4318,2134,12.77,,src/test/java/com/example/p38/Class038Test.java,0
repo_039,Class039,com.example.p39.Class039,o4-mini,zero-shot,0,1,1,2,1,success,49.2253,33.1932,64.9013,44.1189,15,19,2,tsdetect,1,0,0,2,4,0,0,11,missing_import,compilation,1,5,5,0,4328,1727,11.64,,src/test/java/com/example/p39/Class039Test.java,1
repo_040,Class040,com.example.p40.Class040,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4337,1183,12.84,compilation failed after 5 attempts,,0
repo_041,Class041,com.example.p41.Class041,o4-mini,zero-shot,0,1,1,2,1,success,55.2712,33.1230,62.8826,45.4265,5,6,1,tsdetect,0,0,0,1,6,1,0,4,type_mismatch,compilation,1,8,8,0,4448,1102,13.9,,src/test/java/com/example/p41/Class041Test.java,0
repo_042,Class042,com.example.p42.Class042,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4726,1053,14.22,compilation failed after 5 attempts,,0
repo_043,Class043,com.example.p43.Class043,o4-mini,zero-shot,0,0,0,4,3,regression,0.0,0.0,0.0,0.0,0,0,3,tsdetect,0,0,0,0,0,0,0,0,syntax_violation,compilation,0,0,0,0,4342,1950,19.91,compilation failed after 5 attempts,,0
repo_044,Class044,com.example.p44.Class044,o4-mini,zero-shot,1,1,1,1,0,success,81.1760,74.8773,91.1814,72.7341,8,3,1,tsdetect,1,1,0,1,3,1,0,3,,,0,4,4,0,4220,1926,11.82,,src/test/java/com/example/p44/Class044Test.java,0
repo_045,Class045,com.example.p45.Class045,o4-mini,zero-shot,1,1,1,1,0,success,67.0929,59.7831,82.0645,54.5418,6,5,1,tsdetect,1,0,0,1,3,0,0,5,,,0,8,8,0,4085,1512,16.96,,src/test/java/com/example/p45/Class045Test.java,1
repo_046,Class046,com.example.p46.Class046,o4-mini,zero-shot,1,1,1,1,0,success,63.8701,58.6986,81.5066,60.9220,14,9,2,tsdetect,3,0,0,1,4,1,0,4,,,0,7,7,0,4234,1563,18.82,,src/test/java/com/example/p46/Class046Test.java,0
repo_047,Class047,com.example.p47.Class047,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,type_mismatch,compilation,0,0,0,0,4489,1694,13.56,compilation failed after 5 attempts,,0
repo_048,Class048,com.example.p48.Class048,o4-mini,zero-shot,1,1,1,1,0,success,98.6175,67.4797,94.9458,72.7415,8,3,1,tsdetect,2,0,0,0,4,0,0,0,,,0,12,12,0,4291,1611,23.39,,src/test/java/com/example/p48/Class048Test.java,0
repo_049,Class049,com.example.p49.Class049,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,4614,1117,20.8,compilation failed after 5 attempts,,1
repo_050,Class050,com.example.p50.Class050,o4-mini,zero-shot,1,1,1,1,0,success,63.4169,32.8700,74.5740,27.2447,3,8,1,tsdetect,2,1,0,5,2,0,0,4,,,0,4,4,0,5154,1191,12.48,,src/test/java/com/example/p50/Class050Test.java,1
repo_051,Class051,com.example.p51.Class051,o4-mini,zero-shot,0,1,1,2,1,success,52.3811,34.8321,64.4340,37.3768,6,10,1,tsdetect,2,1,0,1,4,0,0,11,missing_import,compilation,1,8,8,0,4589,1331,12.02,,src/test/java/com/example/p51/Class051Test.java,1
repo_052,Class052,com.example.p52.Class052,o4-mini,zero-shot,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,runtime_exception,test,0,0,0,0,3997,1660,14.33,compilation failed after 5 attempts,,0
repo_053,Class053,com.example.p53.Class053,o4-mini,zero-shot,1,1,1,1,0,success,76.3993,50.9242,79.5635,45.7077,16,19,2,tsdetect,2,0,0,3,8,1,0,5,,,0,14,14,0,4459,1483,20.08,,src/test/java/com/example/p53/Class053Test.java,1
repo_054,Class054,com.example.p54.Class054,o4-mini,zero-shot,0,1,1,2,1,success,52.5500,32.3824,70.9927,36.3633,4,7,1,tsdetect,3,1,0,2,2,0,0,5,assertion_failure,test,1,12,12,0,4184,1402,17.61,,src/test/java/com/example/p54/Class054Test.java,0
repo_055,Class055,com.example.p55.Class055,o4-mini,zero-shot,1,1,1,1,0,success,94.7045,99.0657,100.0000,78.9961,15,4,1,tsdetect,1,0,0,0,3,0,0,6,,,0,5,5,0,4155,1503,11.45,,src/test/java/com/example/p55/Class055Test.java,1
repo_056,Class056,com.example.p56.Class056,o4-mini,zero-shot,0,1,1,2,1,success,50.5857,45.5129,65.9466,27.2768,3,8,1,tsdetect,1,1,0,2,7,1,0,11,hallucinated_symbol,compilation,1,13,13,0,3979,1770,15.38,,src/test/java/com/example/p56/Class056Test.java,0
repo_057,Class057,com.example.p57.Class057,o4-mini,zero-shot,1,1,1,1,0,success,66.3545,51.2472,78.8788,62.3960,10,6,2,tsdetect,2,0,0,1,6,0,0,8,,,0,14,14,0,5167,1912,17.45,,src/test/java/com/example/p57/Class057Test.java,0
repo_058,Class058,com.example.p58.Class058,o4-mini,zero-shot,0,1,1,2,1,success,44.0798,20.8946,63.3046,27.2033,3,8,1,tsdetect,2,3,0,3,9,0,1,5,mock_setup,compilation,1,7,7,0,4476,1757,17.1,,src/test/java/com/example/p58/Class058Test.java,0
repo_059,Class059,com.example.p59.Class059,o4-mini,zero-shot,0,1,1,2,1,success,52.8178,39.7826,72.2552,36.3998,4,7,1,tsdetect,2,1,0,5,4,0,0,8,hallucinated_symbol,compilation,1,6,6,0,4298,1255,14.56,,src/test/java/com/example/p59/Class059Test.java,0
repo_060,Class060,com.example.p60.Class060,o4-mini,zero-shot,1,1,1,1,0,success,79.3721,82.9195,94.9056,63.6429,7,4,1,tsdetect,0,0,0,0,4,0,0,4,,,0,4,4,0,4662,1296,22.98,,src/test/java/com/example/p60/Class060Test.java,0
repo_061,Class061,com.example.p61.Class061,o4-mini,zero-shot,1,1,1,1,0,success,57.4509,48.5173,71.5889,18.1501,2,9,1,tsdetect,1,0,1,0,4,0,0,8,,,0,11,11,0,4384,1522,17.21,,src/test/java/com/example/p61/Class061Test.java,0
repo_062,Class062,com.example.p62.Class062,o4-mini,zero-shot,1,1,1,1,0,success,75.3177,83.2430,88.8646,78.5384,11,3,1,tsdetect,2,1,0,1,5,0,0,6,,,0,7,7,0,4167,2101,17.21,,src/test/java/com/example/p62/Class062Test.java,0
repo_063,Class063,com.example.p63.Class063,o4-mini,zero-shot,1,1,1,1,0,success,97.0037,88.1110,100.0000,63.6154,7,4,1,tsdetect,1,0,0,2,2,1,0,3,,,0,14,14,0,4467,1298,14.3,,src/test/java/com/example/p63/Class063Test.java,1
repo_064,Class064,com.example.p64.Class064,o4-mini,zero-shot,1,1,1,1,0,success,84.8308,65.1931,92.9298,54.5029,6,5,1,tsdetect,1,0,0,1,2,1,0,2,,,0,7,7,0,4291,866,16.61,,src/test/java/com/example/p64/Class064Test.java,0
repo_065,Class065,com.example.p65.Class065,o4-mini,zero-shot,0,1,1,2,1,success,54.0536,10.8217,62.6782,36.3293,4,7,1,tsdetect,2,0,0,4,4,2,0,8,assertion_failure,test,1,14,14,0,4472,1264,13.75,,src/test/java/com/example/p65/Class065Test.java,0
repo_066,Class066,com.example.p66.Class066,o4-mini,zero-shot,0,1,1,2,1,success,58.8208,56.2261,75.7948,23.0608,6,20,2,tsdetect,1,0,1,1,5,0,1,6,hallucinated_symbol,compilation,1,13,13,0,4824,1083,15.03,,src/test/java/com/example/p66/Class066Test.java,0
repo_067,Class067,com.example.p67.Class067,o4-mini,zero-shot,1,1,1,1,0,success,69.9339,39.7230,80.2140,45.4725,5,6,1,tsdetect,1,0,0,0,3,1,0,6,,,0,14,14,0,4300,1092,13.54,,src/test/java/com/example/p67/Class067Test.java,1
repo_068,Class068,com.example.p68.Class068,o4-mini,zero-shot,1,1,1,1,0,success,96.9747,99.0615,100.0000,51.4509,17,16,2,tsdetect,0,1,0,0,4,0,0,5,,,0,7,7,0,4709,1517,13.56,,src/test/java/com/example/p68/Class068Test.java,0
repo_069,Class069,com.example.p69.Class069,o4-mini,zero-shot,0,1,1,2,1,success,50.6950,42.5326,71.9934,33.3481,6,12,1,tsdetect,2,1,0,4,7,0,0,7,missing_import,compilation,1,6,6,0,4159,1220,15.59,,src/test/java/com/example/p69/Class069Test.java,0
repo_070,Class070,com.example.p70.Class070,o4-mini,zero-shot,0,1,1,4,3,success,39.8975,16.8116,56.5628,27.3131,3,8,1,tsdetect,3,1,0,5,7,0,0,12,type_mismatch,compilation,1,6,6,0,4453,1632,11.89,,src/test/java/com/example/p70/Class070Test.java,0
repo_071,Class071,com.example.p71.Class071,o4-mini,zero-shot,1,1,1,1,0,success,73.3667,66.4792,85.6227,49.9677,16,16,2,tsdetect,1,0,0,3,2,1,1,5,,,0,8,8,0,4148,1165,25.43,,src/test/java/com/example/p71/Class071Test.java,1
repo_072,Class072,com.example.p72.Class072,o4-mini,zero-shot,0,1,1,2,1,success,62.1669,46.6310,70.4066,5.8950,1,16,1,tsdetect,1,2,0,5,8,1,0,9,type_mismatch,compilation,1,6,6,0,4127,1639,12.74,,src/test/java/com/example/p72/Class072Test.java,0
