# RQ7 -- the correction loop as a factor orthogonal to the strategy (tab:rq7_loop).
# Same 2,000 classes as per_class_controls.csv, and for zero-shot and dynamic the same
# draw: compiled_loop_off equals compiled_initially there and tokens_loop_on equals tokens.
# tokens_loop_off is generation alone; tokens_loop_on adds 6,400 per correction iteration.
# compiled_loop_on is a superset of compiled_loop_off: the loop only repairs what failed.
class_id,strategy,compiled_loop_off,compiled_loop_on,tokens_loop_off,tokens_loop_on
s_0495,few-shot,1,1,6293,6416
s_0496,few-shot,1,1,9131,13574
s_0497,few-shot,1,1,5737,5737
s_0498,few-shot,1,1,11612,11612
s_0499,few-shot,1,1,11516,13901
s_0500,few-shot,1,1,10437,10437
s_0501,few-shot,1,1,3979,4862
s_0502,few-shot,0,1,9118,9425
s_0503,few-shot,0,1,5897,5897
s_0504,few-shot,0,1,9779,10672
s_0505,few-shot,1,1,7462,7785
s_0506,few-shot,0,1,5966,8216
s_0507,few-shot,1,1,5046,9057
s_0508,few-shot,0,1,8443,8555
s_0509,few-shot,0,1,6214,6907
s_0510,few-shot,0,0,7422,8546
s_0511,few-shot,0,1,12254,12254
s_0512,few-shot,1,1,6300,8301
s_0513,few-shot,0,1,7163,7176
s_0514,few-shot,1,1,12952,13198
s_0515,few-shot,0,1,9118,10277
s_0516,few-shot,0,0,6754,6754
s_0517,few-shot,1,1,16167,46424
s_0518,few-shot,1,1,3825,6733
s_0519,few-shot,1,1,11077,13324
s_0520,few-shot,1,1,4481,4481
s_0521,few-shot,1,1,14237,14237
s_0522,few-shot,1,1,6311,6311
s_0523,few-shot,0,1,9712,54644
s_0524,few-shot,1,1,5700,7014
s_0525,few-shot,1,1,10692,15898
s_0526,few-shot,0,1,10658,13272
s_0527,few-shot,1,1,6522,14750
s_0528,few-shot,1,1,5102,6582
s_0529,few-shot,1,1,10088,10887
s_0530,few-shot,1,1,5913,5913
s_0531,few-shot,0,1,4585,15030
s_0532,few-shot,1,1,11300,12552
s_0533,few-shot,1,1,8979,10206
s_0534,few-shot,1,1,8158,9496
s_0535,few-shot,1,1,10811,12041
s_0536,few-shot,1,1,6883,8572
s_0537,few-shot,1,1,9352,14120
s_0538,few-shot,0,1,6265,17376
s_0539,few-shot,0,1,8147,8742
s_0540,few-shot,0,1,9813,10643
s_0541,few-shot,1,1,3918,3918
s_0542,few-shot,1,1,10119,10119
s_0543,few-shot,1,1,7159,13986
s_0544,few-shot,1,1,7148,12690
s_0545,few-shot,1,1,6186,6186
s_0546,few-shot,0,0,8940,14589
s_0547,few-shot,1,1,5833,9697
s_0548,few-shot,0,1,11371,11371
s_0549,few-shot,1,1,8744,34492
s_0550,few-shot,1,1,7999,8705
s_0551,few-shot,1,1,7644,8955
s_0552,few-shot,1,1,7881,11484
s_0553,few-shot,0,0,8475,8783
s_0554,few-shot,1,1,6966,6966
s_0555,few-shot,1,1,8034,10136
s_0556,few-shot,1,1,8895,11009
s_0557,few-shot,0,1,5653,5848
s_0558,few-shot,0,1,7766,7766
s_0559,few-shot,1,1,12623,41597
s_0560,few-shot,1,1,7727,8277
s_0561,few-shot,1,1,13590,16093
s_0562,few-shot,1,1,7955,10504
s_0563,few-shot,0,1,4482,4682
s_0564,few-shot,1,1,6714,8247
s_0565,few-shot,1,1,8206,11143
s_0566,few-shot,1,1,4997,14162
s_0567,few-shot,1,1,6138,9842
s_0568,few-shot,1,1,10916,10916
s_0569,few-shot,1,1,9538,11812
s_0570,few-shot,0,1,13986,22140
s_0571,few-shot,1,1,6963,6963
s_0572,few-shot,1,1,5667,5667
s_0573,few-shot,1,1,6077,26159
s_0574,few-shot,1,1,9412,10021
s_0575,few-shot,0,1,7439,7439
s_0576,few-shot,0,1,13146,14728
s_0577,few-shot,1,1,12024,14617
s_0578,few-shot,1,1,5874,5874
s_0579,few-shot,1,1,11811,15583
s_0580,few-shot,1,1,15909,20011
s_0581,few-shot,1,1,15150,29491
s_0582,few-shot,1,1,8115,10238
s_0583,few-shot,1,1,5592,13983
s_0584,few-shot,1,1,6615,15042
s_0585,few-shot,0,1,8557,14338
s_0586,few-shot,1,1,7378,7378
s_0587,few-shot,1,1,7951,8603
s_0588,few-shot,1,1,12155,23131
s_0589,few-shot,0,1,9891,9891
s_0590,few-shot,1,1,12952,13526
s_0591,few-shot,0,0,9570,9570
s_0592,few-shot,0,1,10096,26708
s_0593,few-shot,1,1,12257,15396
s_0594,few-shot,1,1,5167,5167
s_0595,few-shot,1,1,17051,17051
s_0596,few-shot,1,1,10258,11745
s_0597,few-shot,0,1,7073,10395
s_0598,few-shot,1,1,6623,6623
s_0599,few-shot,0,1,11292,21880
s_0600,few-shot,1,1,7724,16148
s_0601,few-shot,0,1,4581,27617
s_0602,few-shot,1,1,6767,10268
s_0603,few-shot,1,1,9054,12755
s_0604,few-shot,1,1,11186,11674
s_0605,few-shot,1,1,18029,18029
s_0606,few-shot,1,1,14770,15637
s_0607,few-shot,0,1,7431,7431
s_0608,few-shot,0,1,9989,16482
s_0609,few-shot,1,1,8362,29504
s_0610,few-shot,1,1,7467,8122
s_0611,few-shot,1,1,15998,15998
s_0612,few-shot,1,1,20327,20327
s_0613,few-shot,0,1,8862,10932
s_0614,few-shot,1,1,8268,9226
s_0615,few-shot,1,1,10331,10859
s_0616,few-shot,0,1,14198,14587
s_0617,few-shot,0,1,3626,3626
s_0618,few-shot,1,1,8262,21130
s_0619,few-shot,0,1,11545,11545
s_0620,few-shot,0,1,5592,5592
s_0621,few-shot,1,1,9875,12097
s_0622,few-shot,0,1,9569,10015
s_0623,few-shot,1,1,7509,8208
s_0624,few-shot,1,1,8681,8681
s_0625,few-shot,1,1,6905,11511
s_0626,few-shot,1,1,9967,14809
s_0627,few-shot,1,1,7562,7562
s_0628,few-shot,1,1,14145,14145
s_0629,few-shot,0,0,9256,11154
s_0630,few-shot,1,1,6288,7767
s_0631,few-shot,1,1,5613,7137
s_0632,few-shot,1,1,9104,9104
s_0633,few-shot,0,1,16580,16580
s_0634,few-shot,1,1,5357,9574
s_0635,few-shot,1,1,6594,6594
s_0636,few-shot,1,1,6813,7826
s_0637,few-shot,1,1,13100,13425
s_0638,few-shot,1,1,9912,12184
s_0639,few-shot,1,1,5496,8104
s_0640,few-shot,1,1,10791,11985
s_0641,few-shot,1,1,6243,8839
s_0642,few-shot,1,1,9241,11143
s_0643,few-shot,0,0,11924,15082
s_0644,few-shot,1,1,24962,25555
s_0645,few-shot,1,1,6537,7351
s_0646,few-shot,1,1,10366,11822
s_0647,few-shot,1,1,8594,9190
s_0648,few-shot,1,1,11550,11550
s_0649,few-shot,0,0,7049,13709
s_0650,few-shot,1,1,7076,7076
s_0651,few-shot,0,1,17578,17840
s_0652,few-shot,1,1,6628,12454
s_0653,few-shot,1,1,7979,7979
s_0654,few-shot,1,1,10045,13456
s_0655,few-shot,1,1,8578,9961
s_0656,few-shot,1,1,12365,12365
s_0657,few-shot,1,1,11162,16864
s_0658,few-shot,0,1,18405,19881
s_0659,few-shot,1,1,9783,23120
s_0660,few-shot,0,1,5551,11116
s_0661,few-shot,1,1,7323,9142
s_0662,few-shot,1,1,7602,9683
s_0663,few-shot,1,1,10719,11073
s_0664,few-shot,1,1,7606,14373
s_0665,few-shot,1,1,7549,7549
s_0666,few-shot,0,1,6489,6489
s_0667,few-shot,0,1,5441,5689
s_0668,few-shot,1,1,12219,36344
s_0669,few-shot,1,1,8997,12301
s_0670,few-shot,1,1,6427,6427
s_0671,few-shot,0,0,4909,10536
s_0672,few-shot,1,1,26293,26293
s_0673,few-shot,1,1,9980,9980
s_0674,few-shot,0,1,12472,12472
s_0675,few-shot,1,1,9880,10811
s_0676,few-shot,1,1,8865,8865
s_0677,few-shot,1,1,5522,7263
s_0678,few-shot,1,1,9320,18547
s_0679,few-shot,1,1,8436,8436
s_0680,few-shot,1,1,8604,11346
s_0681,few-shot,1,1,4346,4963
s_0682,few-shot,0,1,7531,7729
s_0683,few-shot,1,1,11272,43229
s_0684,few-shot,1,1,3195,4600
s_0685,few-shot,1,1,5724,5724
s_0686,few-shot,1,1,8649,16840
s_0687,few-shot,0,1,6829,7337
s_0688,few-shot,1,1,5269,7542
s_0689,few-shot,1,1,11179,12663
s_0690,few-shot,0,1,6732,9251
s_0691,few-shot,0,1,7634,7634
s_0692,few-shot,1,1,5164,5194
s_0693,few-shot,1,1,13047,19332
s_0694,few-shot,1,1,5804,13429
s_0695,few-shot,0,1,17032,17032
s_0696,few-shot,1,1,9622,9657
s_0697,few-shot,0,0,5951,6853
s_0698,few-shot,0,0,9888,9888
s_0699,few-shot,1,1,10307,10307
s_0700,few-shot,0,1,11911,12889
s_0701,few-shot,1,1,5797,7046
s_0702,few-shot,1,1,7073,7575
s_0703,few-shot,1,1,6332,15566
s_0704,few-shot,0,1,6924,6924
s_0705,few-shot,0,1,3767,17921
s_0706,few-shot,0,1,8370,8370
s_0707,few-shot,0,1,8655,10608
s_0708,few-shot,1,1,8541,9366
s_0709,few-shot,1,1,5334,8990
s_0710,few-shot,1,1,10967,11252
s_0711,few-shot,0,1,9203,11505
s_0712,few-shot,1,1,7017,7017
s_0713,few-shot,1,1,6826,7591
s_0714,few-shot,1,1,4924,4924
s_0715,few-shot,1,1,5127,16240
s_0716,few-shot,1,1,6760,6879
s_0717,few-shot,1,1,12686,12686
s_0718,few-shot,0,0,21655,21655
s_0719,few-shot,0,1,9719,23576
s_0720,few-shot,0,1,8652,12535
s_0721,few-shot,1,1,12796,13664
s_0722,few-shot,1,1,7370,8370
s_0723,few-shot,0,1,4867,5228
s_0724,few-shot,1,1,16742,17222
s_0725,few-shot,0,1,12802,15193
s_0726,few-shot,1,1,6135,6135
s_0727,few-shot,0,1,9493,13967
s_0728,few-shot,1,1,8669,8669
s_0729,few-shot,0,1,10265,10838
s_0730,few-shot,0,1,15833,23494
s_0731,few-shot,0,1,7068,16314
s_0732,few-shot,1,1,6505,11630
s_0733,few-shot,1,1,5662,7493
s_0734,few-shot,1,1,9713,16502
s_0735,few-shot,1,1,6939,8241
s_0736,few-shot,1,1,8604,9043
s_0737,few-shot,1,1,8717,8717
s_0738,few-shot,1,1,8872,18692
s_0739,few-shot,1,1,10572,11525
s_0740,few-shot,1,1,8371,9690
s_0741,few-shot,1,1,7296,7367
s_0742,few-shot,1,1,8984,10981
s_0743,few-shot,1,1,7674,9794
s_0744,few-shot,1,1,6542,7647
s_0745,few-shot,1,1,5379,5379
s_0746,few-shot,1,1,12119,12235
s_0747,few-shot,0,1,8465,9006
s_0748,few-shot,0,1,9987,21658
s_0749,few-shot,0,0,6917,6917
s_0750,few-shot,0,0,7262,8707
s_0751,few-shot,1,1,5119,5119
s_0752,few-shot,0,0,6565,8339
s_0753,few-shot,1,1,7594,9735
s_0754,few-shot,1,1,8997,9075
s_0755,few-shot,0,1,9839,12990
s_0756,few-shot,0,1,7246,7246
s_0757,few-shot,1,1,6061,11855
s_0758,few-shot,1,1,7505,8907
s_0759,few-shot,1,1,5372,8021
s_0760,few-shot,1,1,10691,16628
s_0761,few-shot,0,1,8480,13313
s_0762,few-shot,1,1,14502,14502
s_0763,few-shot,1,1,6786,6786
s_0764,few-shot,1,1,7161,11970
s_0765,few-shot,1,1,4311,7100
s_0766,few-shot,1,1,7260,7260
s_0767,few-shot,1,1,39370,39370
s_0768,few-shot,1,1,13783,14539
s_0769,few-shot,1,1,3621,3865
s_0770,few-shot,1,1,4530,6283
s_0771,few-shot,1,1,6096,6096
s_0772,few-shot,1,1,11179,11443
s_0773,few-shot,1,1,9416,9469
s_0774,few-shot,1,1,8072,11173
s_0775,few-shot,1,1,9053,9053
s_0776,few-shot,1,1,11300,15335
s_0777,few-shot,1,1,9989,10867
s_0778,few-shot,1,1,10018,12722
s_0779,few-shot,0,1,6438,12713
s_0780,few-shot,1,1,9022,9022
s_0781,few-shot,1,1,10248,24083
s_0782,few-shot,1,1,4239,8734
s_0783,few-shot,1,1,13788,13788
s_0784,few-shot,1,1,8054,9479
s_0785,few-shot,1,1,4615,4615
s_0786,few-shot,1,1,9733,36337
s_0787,few-shot,0,1,12420,16870
s_0788,few-shot,1,1,5961,5961
s_0789,few-shot,0,0,7351,22267
s_0790,few-shot,1,1,5848,11993
s_0791,few-shot,1,1,10094,11875
s_0792,few-shot,0,1,6563,7541
s_0793,few-shot,0,1,10618,12038
s_0794,few-shot,0,1,6680,6680
s_0795,few-shot,1,1,8329,25209
s_0796,few-shot,1,1,5599,7915
s_0797,few-shot,0,1,10286,10289
s_0798,few-shot,0,1,5294,10175
s_0799,few-shot,1,1,11603,13067
s_0800,few-shot,1,1,8714,8904
s_0801,few-shot,1,1,7546,9365
s_0802,few-shot,1,1,9456,9456
s_0803,few-shot,0,1,8633,17763
s_0804,few-shot,1,1,20619,20619
s_0805,few-shot,1,1,8762,8762
s_0806,few-shot,1,1,9389,10603
s_0807,few-shot,1,1,4546,16191
s_0808,few-shot,1,1,5370,12326
s_0809,few-shot,1,1,12890,17435
s_0810,few-shot,0,1,4824,12502
s_0811,few-shot,1,1,6592,18183
s_0812,few-shot,0,1,5728,5728
s_0813,few-shot,1,1,10076,14015
s_0814,few-shot,1,1,3898,4565
s_0815,few-shot,1,1,6413,9636
s_0816,few-shot,1,1,8149,8149
s_0817,few-shot,0,0,11623,16515
s_0818,few-shot,1,1,4929,8620
s_0819,few-shot,0,1,12039,16093
s_0820,few-shot,1,1,11591,11591
s_0821,few-shot,1,1,6773,6773
s_0822,few-shot,1,1,9504,9604
s_0823,few-shot,1,1,7134,7134
s_0824,few-shot,1,1,6190,9407
s_0825,few-shot,0,0,9520,9520
s_0826,few-shot,1,1,7768,10648
s_0827,few-shot,0,1,10026,15414
s_0828,few-shot,1,1,12448,12448
s_0829,few-shot,1,1,11183,13388
s_0830,few-shot,1,1,8602,8992
s_0831,few-shot,1,1,11588,11588
s_0832,few-shot,1,1,5663,5663
s_0833,few-shot,1,1,7941,22064
s_0834,few-shot,1,1,7376,11022
s_0835,few-shot,1,1,5825,7575
s_0836,few-shot,1,1,5659,10705
s_0837,few-shot,1,1,5337,8807
s_0838,few-shot,0,0,14848,22197
s_0839,few-shot,0,1,5602,8128
s_0840,few-shot,0,1,9789,11574
s_0841,few-shot,1,1,8748,10197
s_0842,few-shot,1,1,7891,9079
s_0843,few-shot,1,1,7508,8678
s_0844,few-shot,0,1,7104,8278
s_0845,few-shot,1,1,5613,6608
s_0846,few-shot,1,1,7181,11009
s_0847,few-shot,1,1,10645,10645
s_0848,few-shot,1,1,10038,12528
s_0849,few-shot,0,1,11251,14925
s_0850,few-shot,0,0,6839,13131
s_0851,few-shot,1,1,8365,10775
s_0852,few-shot,0,1,6269,8384
s_0853,few-shot,1,1,14280,23234
s_0854,few-shot,1,1,6476,6476
s_0855,few-shot,0,1,9529,13399
s_0856,few-shot,1,1,8858,8858
s_0857,few-shot,1,1,10669,15173
s_0858,few-shot,0,1,10075,10075
s_0859,few-shot,1,1,9819,9846
s_0860,few-shot,1,1,11089,17118
s_0861,few-shot,0,1,7303,8626
s_0862,few-shot,1,1,3899,6471
s_0863,few-shot,1,1,11276,11276
s_0864,few-shot,1,1,5093,9409
s_0865,few-shot,1,1,6462,11016
s_0866,few-shot,0,1,20306,20306
s_0867,few-shot,1,1,14759,14759
s_0868,few-shot,1,1,8544,13329
s_0869,few-shot,1,1,6732,8838
s_0870,few-shot,0,1,5938,6602
s_0871,few-shot,1,1,8191,10977
s_0872,few-shot,1,1,18635,19187
s_0873,few-shot,1,1,7789,8127
s_0874,few-shot,1,1,9563,9563
s_0875,few-shot,0,1,10071,15065
s_0876,few-shot,0,1,7234,36149
s_0877,few-shot,1,1,7111,19349
s_0878,few-shot,1,1,17386,17386
s_0879,few-shot,0,1,7156,7156
s_0880,few-shot,1,1,9427,14944
s_0881,few-shot,0,1,20347,29069
s_0882,few-shot,1,1,8277,8277
s_0883,few-shot,0,1,5540,16859
s_0884,few-shot,0,1,6023,11358
s_0885,few-shot,1,1,7296,7402
s_0886,few-shot,1,1,8979,15696
s_0887,few-shot,1,1,9791,9791
s_0888,few-shot,1,1,19121,20341
s_0889,few-shot,1,1,7895,9383
s_0890,few-shot,1,1,7256,8922
s_0891,few-shot,1,1,8605,8605
s_0892,few-shot,1,1,12934,15490
s_0893,few-shot,1,1,10762,15220
s_0894,few-shot,1,1,7101,7845
s_0895,few-shot,0,1,9167,11002
s_0896,few-shot,1,1,11604,11914
s_0897,few-shot,1,1,5215,8098
s_0898,few-shot,0,1,6979,21912
s_0899,few-shot,0,1,6074,6074
s_0900,few-shot,0,1,9445,9445
s_0901,few-shot,1,1,9076,20029
s_0902,few-shot,1,1,11520,21345
s_0903,few-shot,0,0,4400,4400
s_0904,few-shot,0,1,11871,12765
s_0905,few-shot,0,1,9412,9412
s_0906,few-shot,1,1,7141,7395
s_0907,few-shot,0,1,10743,12388
s_0908,few-shot,1,1,7295,8208
s_0909,few-shot,1,1,6655,12999
s_0910,few-shot,1,1,6343,7361
s_0911,few-shot,1,1,8735,8735
s_0912,few-shot,1,1,10713,10713
s_0913,few-shot,0,1,9534,9827
s_0914,few-shot,1,1,10976,10976
s_0915,few-shot,0,1,5159,6920
s_0916,few-shot,1,1,5916,9540
s_0917,few-shot,1,1,7031,7031
s_0918,few-shot,1,1,9213,11056
s_0919,few-shot,0,0,7511,9198
s_0920,few-shot,0,1,8384,23659
s_0921,few-shot,0,0,7277,11138
s_0922,few-shot,1,1,11215,11215
s_0923,few-shot,0,1,8538,8538
s_0924,few-shot,1,1,12578,14118
s_0925,few-shot,1,1,7859,9330
s_0926,few-shot,1,1,7331,10284
s_0927,few-shot,1,1,7098,9257
s_0928,few-shot,1,1,6749,7322
s_0929,few-shot,1,1,10575,13934
s_0930,few-shot,1,1,5112,8823
s_0931,few-shot,1,1,7100,7100
s_0932,few-shot,1,1,7125,8003
s_0933,few-shot,1,1,10212,10212
s_0934,few-shot,1,1,4711,6223
s_0935,few-shot,1,1,6107,6891
s_0936,few-shot,1,1,7225,12310
s_0937,few-shot,1,1,9077,10550
s_0938,few-shot,1,1,4284,5662
s_0939,few-shot,1,1,5271,12601
s_0940,few-shot,0,1,11017,11017
s_0941,few-shot,1,1,8580,8580
s_0942,few-shot,1,1,8636,9850
s_0943,few-shot,1,1,7504,12430
s_0944,few-shot,1,1,14332,14864
s_0945,few-shot,1,1,13235,15241
s_0946,few-shot,1,1,11581,14601
s_0947,few-shot,0,1,4459,9046
s_0948,few-shot,1,1,6757,7364
s_0949,few-shot,1,1,7327,7327
s_0950,few-shot,1,1,14952,14952
s_0951,few-shot,1,1,15161,23568
s_0952,few-shot,0,0,8603,18405
s_0953,few-shot,0,1,9426,11686
s_0954,few-shot,1,1,8082,8082
s_0955,few-shot,1,1,7504,14387
s_0956,few-shot,0,0,13807,16411
s_0957,few-shot,1,1,9809,9809
s_0958,few-shot,0,1,14244,19488
s_0959,few-shot,0,1,8767,9447
s_0960,few-shot,0,1,8529,11166
s_0961,few-shot,1,1,4747,5981
s_0962,few-shot,1,1,9478,11804
s_0963,few-shot,1,1,11996,16640
s_0964,few-shot,1,1,11062,11062
s_0965,few-shot,1,1,6621,7649
s_0966,few-shot,1,1,7751,7751
s_0967,few-shot,1,1,7954,10502
s_0968,few-shot,1,1,11314,12632
s_0969,few-shot,1,1,11070,26689
s_0970,few-shot,1,1,6334,15138
s_0971,few-shot,1,1,11989,14703
s_0972,few-shot,0,1,5900,7345
s_0973,few-shot,1,1,6164,8774
s_0974,few-shot,1,1,18306,28925
s_0975,few-shot,1,1,7084,7708
s_0976,few-shot,0,1,9991,16900
s_0977,few-shot,0,1,10989,14087
s_0978,few-shot,0,0,7395,14431
s_0979,few-shot,1,1,10711,16505
s_0980,few-shot,1,1,17882,32412
s_0981,few-shot,0,1,7093,7093
s_0982,few-shot,1,1,5790,5790
s_0983,few-shot,1,1,7252,7942
s_0984,few-shot,0,1,6879,21606
s_0985,few-shot,1,1,7406,12241
s_0986,few-shot,1,1,6638,14521
s_0987,few-shot,0,1,6821,6821
s_0988,few-shot,1,1,4807,55520
s_0989,few-shot,1,1,11513,13685
s_0990,few-shot,0,1,8471,9156
s_0991,few-shot,1,1,14056,14056
s_0992,few-shot,1,1,6581,6581
s_0993,few-shot,1,1,10457,12626
s_0994,few-shot,0,1,17898,18272
s_0995,few-shot,0,1,5224,7579
s_0996,few-shot,0,0,5362,12922
s_0997,few-shot,1,1,6431,8102
s_0998,few-shot,0,1,6924,6924
s_0999,few-shot,1,1,3836,5226
s_1000,few-shot,1,1,10062,12524
s_1001,few-shot,0,1,6571,6571
s_1002,few-shot,1,1,13169,16033
s_1003,few-shot,1,1,8826,8826
s_1004,few-shot,0,1,9043,10562
s_1005,few-shot,0,1,4840,4890
s_1006,few-shot,1,1,5033,5033
s_1007,few-shot,0,1,12532,12712
s_1008,few-shot,0,1,6659,8415
s_1009,few-shot,1,1,5942,8954
s_1010,few-shot,0,0,3970,6130
s_1011,few-shot,0,0,7584,7584
s_1012,few-shot,0,0,12107,12107
s_1013,few-shot,1,1,7918,9086
s_1014,few-shot,0,1,14185,14999
s_1015,few-shot,0,1,14759,14759
s_1016,few-shot,1,1,8341,20793
s_1017,few-shot,1,1,10644,12928
s_1018,few-shot,0,1,13085,16792
s_1019,few-shot,0,1,10107,10107
s_1020,few-shot,1,1,4861,4861
s_1021,few-shot,0,1,10519,14383
s_1022,few-shot,1,1,15612,15615
s_1023,few-shot,1,1,6832,8780
s_1024,few-shot,0,1,13969,13969
s_1025,few-shot,1,1,8007,8007
s_1026,few-shot,0,1,8603,8605
s_1027,few-shot,1,1,9316,9979
s_1028,few-shot,1,1,7129,20430
s_1029,few-shot,1,1,6677,8677
s_1030,few-shot,1,1,12755,14406
s_1031,few-shot,1,1,8163,8163
s_1032,few-shot,1,1,12654,12952
s_1033,few-shot,1,1,12807,17455
s_1034,few-shot,1,1,8683,12154
s_1035,few-shot,0,1,7233,12372
s_1036,few-shot,1,1,9205,12287
s_1037,few-shot,1,1,14417,14527
s_1038,few-shot,1,1,9674,11279
s_1039,few-shot,1,1,14161,14161
s_1040,few-shot,1,1,9898,11796
s_1041,few-shot,1,1,8760,17388
s_1042,few-shot,1,1,10085,10695
s_1043,few-shot,0,1,8979,9679
s_1044,few-shot,1,1,9778,13682
s_1045,few-shot,0,1,16086,17959
s_1046,few-shot,1,1,7019,7019
s_1047,few-shot,0,1,8037,8037
s_1048,few-shot,1,1,5227,7536
s_1049,few-shot,1,1,7266,8520
s_1050,few-shot,0,1,7591,9385
s_1051,few-shot,1,1,9178,10512
s_1052,few-shot,0,1,5812,10545
s_1053,few-shot,0,0,14956,14991
s_1054,few-shot,1,1,9429,12163
s_1055,few-shot,1,1,8118,11125
s_1056,few-shot,1,1,13298,18403
s_1057,few-shot,1,1,7835,9279
s_1058,few-shot,1,1,5520,9105
s_1059,few-shot,1,1,3292,6528
s_1060,few-shot,1,1,9600,12969
s_1061,few-shot,1,1,4813,8544
s_1062,few-shot,0,0,11955,13791
s_1063,few-shot,1,1,14504,15306
s_1064,few-shot,0,0,9065,10210
s_1065,few-shot,1,1,8560,8560
s_1066,few-shot,1,1,3062,6064
s_1067,few-shot,1,1,6279,17387
s_1068,few-shot,0,1,9011,9886
s_1069,few-shot,0,1,7801,8314
s_1070,few-shot,1,1,14199,17298
s_1071,few-shot,0,1,8780,15729
s_1072,few-shot,0,1,8907,8907
s_1073,few-shot,1,1,14466,15278
s_1074,few-shot,1,1,8242,8242
s_1075,few-shot,1,1,11394,23168
s_1076,few-shot,1,1,7032,11463
s_1077,few-shot,0,1,15135,23449
s_1078,few-shot,1,1,10063,10063
s_1079,few-shot,1,1,11291,11291
s_1080,few-shot,1,1,14164,15451
s_1081,few-shot,0,0,12555,12555
s_1082,few-shot,1,1,5694,5909
s_1083,few-shot,0,0,10541,12857
s_1084,few-shot,0,1,14955,19306
s_1085,few-shot,1,1,9621,18181
s_1086,few-shot,0,0,21027,24092
s_1087,few-shot,0,1,16732,17003
s_1088,few-shot,1,1,13715,13936
s_1089,few-shot,1,1,13928,14894
s_1090,few-shot,1,1,16348,21729
s_1091,few-shot,1,1,9624,9966
s_1092,few-shot,1,1,4212,5326
s_1093,few-shot,1,1,11662,11795
s_1094,few-shot,1,1,13756,23877
s_1095,few-shot,1,1,7443,7443
s_1096,few-shot,0,1,3947,3947
s_1097,few-shot,1,1,12499,17812
s_1098,few-shot,1,1,8124,12433
s_1099,few-shot,1,1,4651,5504
s_1100,few-shot,1,1,8416,8416
s_1101,few-shot,1,1,12825,16050
s_1102,few-shot,1,1,5738,5738
s_1103,few-shot,0,1,11808,13012
s_1104,few-shot,0,1,6950,10944
s_1105,few-shot,1,1,4346,4346
s_1106,few-shot,1,1,5772,9303
s_1107,few-shot,1,1,5422,5422
s_1108,few-shot,1,1,12131,12131
s_1109,few-shot,1,1,5349,8992
s_1110,few-shot,1,1,7173,7740
s_1111,few-shot,1,1,11039,35949
s_1112,few-shot,1,1,4430,4430
s_1113,few-shot,1,1,4206,5479
s_1114,few-shot,1,1,11028,12506
s_1115,few-shot,1,1,9001,10201
s_1116,few-shot,1,1,16707,30843
s_1117,few-shot,1,1,5288,8769
s_1118,few-shot,1,1,6921,6921
s_1119,few-shot,1,1,8699,8699
s_1120,few-shot,1,1,15077,15077
s_1121,few-shot,1,1,6831,10259
s_1122,few-shot,1,1,7579,13001
s_1123,few-shot,0,1,9850,15411
s_1124,few-shot,0,0,7584,8225
s_1125,few-shot,1,1,8645,21198
s_1126,few-shot,1,1,15055,18903
s_1127,few-shot,1,1,12037,12037
s_1128,few-shot,1,1,8404,8404
s_1129,few-shot,0,1,13944,19467
s_1130,few-shot,1,1,8089,8089
s_1131,few-shot,1,1,12222,24169
s_1132,few-shot,1,1,10144,11453
s_1133,few-shot,0,0,7265,10845
s_1134,few-shot,1,1,18010,19077
s_1135,few-shot,0,1,5313,6622
s_1136,few-shot,1,1,6817,8885
s_1137,few-shot,1,1,7205,7205
s_1138,few-shot,1,1,4142,4142
s_1139,few-shot,1,1,10272,17356
s_1140,few-shot,1,1,9579,10200
s_1141,few-shot,1,1,10091,10091
s_1142,few-shot,0,1,7770,8479
s_1143,few-shot,1,1,6899,7463
s_1144,few-shot,1,1,7164,7164
s_1145,few-shot,0,1,5092,8836
s_1146,few-shot,1,1,13001,17934
s_1147,few-shot,1,1,18409,18617
s_1148,few-shot,1,1,5849,9298
s_1149,few-shot,1,1,7145,9938
s_1150,few-shot,0,1,9015,10825
s_1151,few-shot,0,1,6558,9905
s_1152,few-shot,1,1,4607,5561
s_1153,few-shot,1,1,5847,5847
s_1154,few-shot,1,1,8711,8711
s_1155,few-shot,1,1,9135,14527
s_1156,few-shot,1,1,11400,11400
s_1157,few-shot,1,1,8351,10040
s_1158,few-shot,0,1,8560,9326
s_1159,few-shot,1,1,5678,15307
s_1160,few-shot,0,0,8433,18026
s_1161,few-shot,1,1,8593,8593
s_1162,few-shot,1,1,8820,8820
s_1163,few-shot,1,1,9722,9722
s_1164,few-shot,0,1,6909,7132
s_1165,few-shot,1,1,8873,8873
s_1166,few-shot,1,1,8870,14114
s_1167,few-shot,1,1,9202,13451
s_1168,few-shot,1,1,8901,11539
s_1169,few-shot,1,1,10416,12509
s_1170,few-shot,1,1,11530,11530
s_1171,few-shot,1,1,5360,5360
s_1172,few-shot,1,1,7839,7839
s_1173,few-shot,1,1,19246,22846
s_1174,few-shot,0,1,7490,7492
s_1175,few-shot,0,1,7237,7831
s_1176,few-shot,1,1,14245,16290
s_1177,few-shot,1,1,5805,5805
s_1178,few-shot,0,1,9167,15239
s_1179,few-shot,0,1,6950,8107
s_1180,few-shot,1,1,8235,15430
s_1181,few-shot,1,1,8772,9897
s_1182,few-shot,1,1,13250,13250
