# RQ6 -- head-to-head on the common Java-8-compatible subset (4,200 classes).
# Paper Table tab:rq6_comparison (Sec. 5.7). One row per class per system.
# All systems run on the same sandboxes and the same metric pipeline; the
# quality columns are populated only where the test finally compiled, and the
# table's means are the means of those columns.
# cost is prompt+completion tokens per class, or CPU-seconds for EvoSuite.
class_id,loc,cyclomatic_complexity,system,compiled_initially,compiled,branch_coverage,line_coverage,mutation_score,mnt,cost,cost_unit
j8_2569,1461,78,evosuite,1,1,65.26,79.72,60.63,12.91,235.8,cpu_seconds
j8_2570,2765,121,evosuite,1,1,70.37,80.7,66.13,14.61,275.1,cpu_seconds
j8_2571,2307,89,evosuite,1,1,75.6,78.08,68.69,9.72,316.3,cpu_seconds
j8_2572,292,21,evosuite,1,1,88.26,96.51,90.94,12.58,160.6,cpu_seconds
j8_2573,394,31,evosuite,1,1,81.85,87.72,71.4,8.91,109.0,cpu_seconds
j8_2574,508,54,evosuite,1,1,100.0,100.0,94.08,9.63,93.3,cpu_seconds
j8_2575,1174,55,evosuite,1,1,74.43,73.98,62.68,10.36,225.1,cpu_seconds
j8_2576,486,18,evosuite,1,1,84.54,88.35,74.55,10.52,134.1,cpu_seconds
j8_2577,117,6,evosuite,1,1,97.33,100.0,89.49,2.5,96.2,cpu_seconds
j8_2578,1523,81,evosuite,1,1,79.4,86.66,63.49,5.77,180.8,cpu_seconds
j8_2579,915,51,evosuite,1,1,85.29,90.87,84.32,5.77,225.5,cpu_seconds
j8_2580,185,7,evosuite,1,1,96.47,100.0,85.12,7.45,102.3,cpu_seconds
j8_2581,605,40,evosuite,1,1,77.39,80.0,77.27,10.45,187.2,cpu_seconds
j8_2582,1684,91,evosuite,1,1,79.95,89.55,72.46,7.96,215.7,cpu_seconds
j8_2583,1647,68,evosuite,1,1,78.46,82.58,61.96,10.64,217.1,cpu_seconds
j8_2584,653,26,evosuite,1,1,84.51,93.06,73.26,6.95,109.5,cpu_seconds
j8_2585,1034,44,evosuite,1,1,86.89,91.5,83.68,11.07,179.0,cpu_seconds
j8_2586,3001,122,evosuite,1,1,76.07,77.83,70.16,14.16,251.4,cpu_seconds
j8_2587,2090,67,evosuite,1,1,88.16,81.64,76.43,8.54,265.4,cpu_seconds
j8_2588,941,59,evosuite,1,1,68.6,86.03,72.54,7.79,179.8,cpu_seconds
j8_2589,371,24,evosuite,1,1,90.37,93.01,94.5,6.18,143.8,cpu_seconds
j8_2590,483,38,evosuite,1,1,80.74,85.6,80.63,3.73,147.2,cpu_seconds
j8_2591,564,16,evosuite,1,1,76.87,74.06,58.25,11.31,123.6,cpu_seconds
j8_2592,2048,69,evosuite,1,1,57.54,68.2,62.59,16.84,187.1,cpu_seconds
j8_2593,2689,131,evosuite,1,1,58.41,65.37,56.87,10.82,225.3,cpu_seconds
j8_2594,781,33,evosuite,1,1,78.26,79.82,81.12,9.48,263.5,cpu_seconds
j8_2595,3445,137,evosuite,1,1,74.35,80.95,68.27,10.08,329.8,cpu_seconds
j8_2596,374,37,evosuite,1,1,91.17,95.04,70.39,6.44,157.6,cpu_seconds
j8_2597,2207,71,evosuite,1,1,87.18,90.61,84.94,9.25,268.9,cpu_seconds
j8_2598,637,45,evosuite,1,1,70.66,80.85,72.77,13.12,175.3,cpu_seconds
j8_2599,1381,46,evosuite,1,1,73.03,72.86,52.03,7.47,156.1,cpu_seconds
j8_2600,1131,40,evosuite,1,1,74.07,85.76,82.43,9.26,212.3,cpu_seconds
j8_2601,1234,34,evosuite,1,1,69.37,86.18,76.5,13.05,280.3,cpu_seconds
j8_2602,1390,61,evosuite,1,1,93.21,90.76,91.13,4.4,213.4,cpu_seconds
j8_2603,1301,77,evosuite,1,1,85.12,98.86,75.75,7.89,262.3,cpu_seconds
j8_2604,249,14,evosuite,1,1,91.97,98.52,91.24,3.9,113.3,cpu_seconds
j8_2605,366,14,evosuite,1,1,50.56,63.39,46.47,14.64,110.1,cpu_seconds
j8_2606,1364,81,evosuite,1,1,58.58,71.03,79.28,11.44,204.1,cpu_seconds
j8_2607,1703,90,evosuite,1,1,82.01,85.55,64.62,9.47,266.9,cpu_seconds
j8_2608,1246,67,evosuite,1,1,80.78,87.86,100.0,7.28,233.4,cpu_seconds
j8_2609,642,22,evosuite,1,1,77.61,93.6,70.17,7.05,160.4,cpu_seconds
j8_2610,362,22,evosuite,1,1,93.97,100.0,73.2,5.56,139.1,cpu_seconds
j8_2611,234,13,evosuite,1,1,71.76,82.58,78.98,9.73,141.0,cpu_seconds
j8_2612,1450,72,evosuite,1,1,76.96,77.77,72.6,9.7,207.9,cpu_seconds
j8_2613,675,40,evosuite,1,1,91.83,86.15,85.51,3.08,132.1,cpu_seconds
j8_2614,759,48,evosuite,1,1,76.68,83.27,67.42,10.06,237.2,cpu_seconds
j8_2615,1394,37,evosuite,1,1,80.62,82.65,73.56,8.88,276.8,cpu_seconds
j8_2616,988,66,evosuite,1,1,81.08,87.21,77.38,13.27,164.8,cpu_seconds
j8_2617,1169,61,evosuite,1,1,81.1,83.72,69.4,6.85,213.6,cpu_seconds
j8_2618,553,34,evosuite,1,1,88.2,89.46,85.17,11.83,147.4,cpu_seconds
j8_2619,710,77,evosuite,1,1,80.83,82.42,74.91,7.57,193.0,cpu_seconds
j8_2620,777,52,evosuite,1,1,75.85,72.41,67.01,5.7,136.3,cpu_seconds
j8_2621,1174,41,evosuite,1,1,99.42,100.0,100.0,6.42,256.1,cpu_seconds
j8_2622,1070,58,evosuite,1,1,75.01,81.04,74.72,8.58,163.7,cpu_seconds
j8_2623,66,5,evosuite,1,1,82.92,88.72,72.39,9.73,44.7,cpu_seconds
j8_2624,1810,90,evosuite,1,1,81.62,88.02,75.52,10.79,239.8,cpu_seconds
j8_2625,412,18,evosuite,1,1,82.36,82.91,87.65,10.32,205.5,cpu_seconds
j8_2626,2392,114,evosuite,1,1,77.74,81.18,63.47,13.92,292.7,cpu_seconds
j8_2627,3335,94,evosuite,1,1,90.5,93.17,80.34,8.43,278.2,cpu_seconds
j8_2628,2876,114,evosuite,1,1,61.19,71.43,63.34,12.78,246.4,cpu_seconds
j8_2629,639,37,evosuite,1,1,88.68,96.41,95.1,6.14,114.1,cpu_seconds
j8_2630,2887,124,evosuite,1,1,78.66,84.22,75.32,6.56,263.6,cpu_seconds
j8_2631,410,18,evosuite,1,1,100.0,100.0,95.37,1.73,112.3,cpu_seconds
j8_2632,1575,61,evosuite,1,1,94.55,93.19,92.53,7.94,178.1,cpu_seconds
j8_2633,2325,91,evosuite,1,1,70.99,86.35,63.6,10.63,226.2,cpu_seconds
j8_2634,1009,52,evosuite,1,1,69.65,80.53,76.38,6.72,185.1,cpu_seconds
j8_2635,359,29,evosuite,1,1,90.25,92.33,81.57,9.48,157.2,cpu_seconds
j8_2636,68,4,evosuite,1,1,76.95,91.51,72.81,9.43,43.7,cpu_seconds
j8_2637,1651,59,evosuite,1,1,69.54,77.16,60.28,8.59,190.5,cpu_seconds
j8_2638,1730,74,evosuite,1,1,77.89,76.38,66.94,9.48,298.6,cpu_seconds
j8_2639,272,21,evosuite,1,1,82.56,80.11,92.24,8.52,101.3,cpu_seconds
j8_2640,995,35,evosuite,1,1,74.8,78.82,59.41,15.15,205.1,cpu_seconds
j8_2641,639,45,evosuite,1,1,71.09,81.39,81.33,16.96,93.2,cpu_seconds
j8_2642,707,59,evosuite,1,1,89.22,96.46,83.4,6.3,129.9,cpu_seconds
j8_2643,1409,42,evosuite,1,1,73.35,78.53,76.86,10.05,227.5,cpu_seconds
j8_2644,5561,221,evosuite,1,1,66.76,70.53,47.57,8.57,335.6,cpu_seconds
j8_2645,247,31,evosuite,1,1,70.31,82.46,82.38,7.15,105.8,cpu_seconds
j8_2646,183,14,evosuite,1,1,86.85,88.92,79.42,7.04,111.5,cpu_seconds
j8_2647,749,39,evosuite,1,1,90.8,96.57,80.54,6.12,175.2,cpu_seconds
j8_2648,288,21,evosuite,1,1,100.0,100.0,93.5,3.48,107.9,cpu_seconds
j8_2649,679,15,evosuite,1,1,78.65,81.87,74.53,8.6,212.1,cpu_seconds
j8_2650,247,17,evosuite,1,1,80.55,87.73,82.81,6.94,75.1,cpu_seconds
j8_2651,1276,74,evosuite,1,1,87.3,85.94,71.57,6.98,220.7,cpu_seconds
j8_2652,1427,76,evosuite,1,1,71.98,80.99,73.2,7.78,195.3,cpu_seconds
j8_2653,702,24,evosuite,1,1,78.01,86.56,75.26,10.6,184.2,cpu_seconds
j8_2654,486,29,evosuite,1,1,100.0,100.0,99.43,5.98,152.7,cpu_seconds
j8_2655,1402,99,evosuite,1,1,80.92,87.05,59.09,12.98,230.8,cpu_seconds
j8_2656,844,97,evosuite,1,1,87.76,91.22,84.23,9.52,188.8,cpu_seconds
j8_2657,815,52,evosuite,1,1,81.91,83.34,83.56,9.6,213.5,cpu_seconds
j8_2658,4967,157,evosuite,1,1,63.79,66.62,52.96,14.17,362.0,cpu_seconds
j8_2659,3129,118,evosuite,1,1,63.24,63.41,49.14,9.74,333.9,cpu_seconds
j8_2660,421,26,evosuite,1,1,74.63,86.78,71.24,9.09,160.1,cpu_seconds
j8_2661,1053,114,evosuite,1,1,94.17,100.0,92.94,6.01,206.8,cpu_seconds
j8_2662,221,8,evosuite,1,1,70.48,67.68,49.84,8.21,102.9,cpu_seconds
j8_2663,1618,82,evosuite,1,1,55.3,65.41,60.45,13.39,297.0,cpu_seconds
j8_2664,86,4,evosuite,1,1,100.0,100.0,100.0,4.08,43.7,cpu_seconds
j8_2665,846,25,evosuite,1,1,85.13,86.71,91.59,6.55,200.6,cpu_seconds
j8_2666,354,32,evosuite,1,1,78.96,87.68,88.51,10.48,222.3,cpu_seconds
j8_2667,3003,141,evosuite,1,1,86.79,87.45,84.76,6.94,281.1,cpu_seconds
j8_2668,1564,58,evosuite,1,1,87.77,87.64,71.65,6.86,225.0,cpu_seconds
j8_2669,11558,330,evosuite,1,1,75.36,82.29,68.85,10.95,367.2,cpu_seconds
j8_2670,856,34,evosuite,1,1,98.92,94.95,80.07,8.22,263.8,cpu_seconds
j8_2671,2550,166,evosuite,1,1,64.22,71.52,61.66,12.7,173.4,cpu_seconds
j8_2672,743,42,evosuite,1,1,88.68,93.99,75.45,7.46,122.5,cpu_seconds
j8_2673,918,40,evosuite,1,1,79.34,81.24,68.1,9.82,170.0,cpu_seconds
j8_2674,2647,56,evosuite,1,1,74.82,77.8,71.49,13.19,284.5,cpu_seconds
j8_2675,299,17,evosuite,1,1,75.77,83.06,61.61,9.17,102.6,cpu_seconds
j8_2676,1925,79,evosuite,1,1,78.57,86.01,68.65,8.32,173.1,cpu_seconds
j8_2677,766,33,evosuite,1,1,83.46,89.53,65.23,8.04,189.5,cpu_seconds
j8_2678,1214,52,evosuite,1,1,81.99,86.53,72.29,8.62,228.4,cpu_seconds
j8_2679,126,9,evosuite,1,1,71.89,79.63,71.99,14.79,84.5,cpu_seconds
j8_2680,1903,119,evosuite,1,1,83.51,89.19,86.11,6.91,243.4,cpu_seconds
j8_2681,2435,109,evosuite,1,1,100.0,100.0,81.9,3.5,269.3,cpu_seconds
j8_2682,311,26,evosuite,1,1,84.65,82.26,79.79,10.18,90.9,cpu_seconds
j8_2683,759,26,evosuite,1,1,91.81,85.56,70.03,12.49,225.2,cpu_seconds
j8_2684,3816,128,evosuite,1,1,94.05,96.85,84.37,3.34,284.2,cpu_seconds
j8_2685,729,45,evosuite,1,1,63.26,64.73,59.43,16.67,174.3,cpu_seconds
j8_2686,2196,111,evosuite,1,1,84.35,82.03,68.22,13.86,209.6,cpu_seconds
j8_2687,5421,177,evosuite,1,1,70.6,80.39,70.41,12.18,332.1,cpu_seconds
j8_2688,513,31,evosuite,1,1,87.05,93.88,86.8,6.75,121.1,cpu_seconds
j8_2689,413,36,evosuite,1,1,78.88,86.94,65.42,9.37,150.7,cpu_seconds
j8_2690,980,71,evosuite,1,1,87.34,94.08,88.86,8.85,206.2,cpu_seconds
j8_2691,409,23,evosuite,1,1,77.25,83.62,67.67,9.3,119.0,cpu_seconds
j8_2692,2961,94,evosuite,1,1,80.98,85.58,86.32,10.86,301.5,cpu_seconds
j8_2693,998,59,evosuite,1,1,85.37,86.43,88.72,1.49,191.0,cpu_seconds
j8_2694,341,14,evosuite,1,1,95.74,97.83,93.09,10.99,99.9,cpu_seconds
j8_2695,877,47,evosuite,1,1,87.76,97.42,83.06,8.59,180.6,cpu_seconds
j8_2696,675,27,evosuite,1,1,69.75,82.96,76.53,11.29,201.8,cpu_seconds
j8_2697,535,23,evosuite,1,1,91.48,91.36,84.5,12.89,190.6,cpu_seconds
j8_2698,1041,46,evosuite,1,1,79.31,78.04,62.6,6.9,200.9,cpu_seconds
j8_2699,2154,75,evosuite,1,1,64.78,69.51,55.52,10.8,270.9,cpu_seconds
j8_2700,805,37,evosuite,1,1,77.21,77.14,63.32,11.72,173.7,cpu_seconds
j8_2701,808,56,evosuite,1,1,72.58,76.56,68.89,10.61,278.3,cpu_seconds
j8_2702,685,45,evosuite,1,1,95.29,98.44,88.36,3.7,163.0,cpu_seconds
j8_2703,2083,85,evosuite,1,1,74.79,79.81,64.45,10.62,225.3,cpu_seconds
j8_2704,571,48,evosuite,1,1,81.33,92.62,82.14,6.15,193.8,cpu_seconds
j8_2705,371,16,evosuite,1,1,100.0,100.0,90.91,7.87,117.4,cpu_seconds
j8_2706,910,80,evosuite,1,1,84.5,86.19,92.55,7.66,192.8,cpu_seconds
j8_2707,2349,256,evosuite,1,1,72.4,73.19,74.63,12.88,278.6,cpu_seconds
j8_2708,1451,76,evosuite,1,1,80.16,90.46,75.19,13.15,201.7,cpu_seconds
j8_2709,528,21,evosuite,1,1,74.13,80.5,69.89,10.92,163.4,cpu_seconds
j8_2710,225,21,evosuite,1,1,80.25,78.67,75.16,9.84,137.3,cpu_seconds
j8_2711,790,49,evosuite,1,1,74.13,81.88,57.35,9.8,177.3,cpu_seconds
j8_2712,981,58,evosuite,1,1,58.78,74.91,57.66,11.81,261.4,cpu_seconds
j8_2713,902,39,evosuite,1,1,85.11,96.03,83.58,9.01,211.9,cpu_seconds
j8_2714,713,29,evosuite,1,1,75.36,86.88,73.02,5.48,193.6,cpu_seconds
j8_2715,2366,89,evosuite,1,1,72.45,78.2,59.02,8.33,223.7,cpu_seconds
j8_2716,274,15,evosuite,1,1,76.52,80.06,71.74,11.89,123.1,cpu_seconds
j8_2717,950,73,evosuite,1,1,75.22,80.91,69.31,8.92,233.8,cpu_seconds
j8_2718,172,11,evosuite,1,1,77.34,95.48,72.38,8.05,88.1,cpu_seconds
j8_2719,763,67,evosuite,1,1,100.0,100.0,80.34,4.07,168.7,cpu_seconds
j8_2720,2261,77,evosuite,1,1,62.36,73.21,53.6,14.02,279.8,cpu_seconds
j8_2721,357,29,evosuite,1,1,71.49,81.78,71.67,8.62,111.3,cpu_seconds
j8_2722,1228,61,evosuite,1,1,81.51,90.69,69.99,7.59,218.4,cpu_seconds
j8_2723,1029,50,evosuite,1,1,72.39,83.67,69.63,9.28,184.3,cpu_seconds
j8_2724,4802,187,evosuite,1,1,74.32,77.43,85.75,9.53,223.1,cpu_seconds
j8_2725,1747,63,evosuite,1,1,64.35,72.44,56.59,13.49,249.3,cpu_seconds
j8_2726,348,24,evosuite,1,1,100.0,100.0,93.1,5.6,162.7,cpu_seconds
j8_2727,929,36,evosuite,1,1,82.97,85.68,66.21,12.21,232.7,cpu_seconds
j8_2728,556,31,evosuite,1,1,84.27,87.24,73.54,10.93,129.8,cpu_seconds
j8_2729,1007,56,evosuite,1,1,76.33,82.74,64.91,10.27,249.3,cpu_seconds
j8_2730,1384,54,evosuite,1,1,90.71,85.78,77.33,6.98,163.8,cpu_seconds
j8_2731,1212,85,evosuite,1,1,63.86,78.66,65.8,13.15,250.7,cpu_seconds
j8_2732,431,16,evosuite,1,1,81.36,89.72,71.89,8.02,151.3,cpu_seconds
j8_2733,1514,71,evosuite,1,1,84.06,88.09,72.1,7.69,246.2,cpu_seconds
j8_2734,180,11,evosuite,1,1,70.57,79.79,71.35,6.61,47.8,cpu_seconds
j8_2735,793,48,evosuite,1,1,100.0,96.43,92.01,8.82,170.9,cpu_seconds
j8_2736,1162,53,evosuite,1,1,77.6,85.41,69.85,5.38,225.7,cpu_seconds
j8_2737,3255,162,evosuite,1,1,97.95,100.0,82.68,9.34,283.6,cpu_seconds
j8_2738,429,28,evosuite,1,1,93.38,97.11,100.0,5.89,99.7,cpu_seconds
j8_2739,1222,45,evosuite,1,1,73.88,84.6,81.73,7.41,222.9,cpu_seconds
j8_2740,2317,88,evosuite,1,1,73.66,80.78,60.58,6.67,234.5,cpu_seconds
j8_2741,688,32,evosuite,1,1,74.07,79.03,79.62,13.45,91.6,cpu_seconds
j8_2742,1887,121,evosuite,1,1,80.31,84.79,67.81,11.07,225.8,cpu_seconds
j8_2743,274,18,evosuite,1,1,91.63,94.27,88.47,6.73,155.0,cpu_seconds
j8_2744,280,12,evosuite,1,1,84.71,89.56,92.43,10.04,87.4,cpu_seconds
j8_2745,474,18,evosuite,1,1,91.67,96.91,92.48,6.78,136.9,cpu_seconds
j8_2746,652,52,evosuite,1,1,81.71,81.93,60.79,10.56,225.9,cpu_seconds
j8_2747,2583,89,evosuite,1,1,79.36,89.1,74.3,7.42,171.1,cpu_seconds
j8_2748,4051,89,evosuite,1,1,58.0,63.43,60.43,11.57,251.8,cpu_seconds
j8_2749,2918,156,evosuite,1,1,73.27,81.45,68.08,11.76,235.2,cpu_seconds
j8_2750,4457,306,evosuite,1,1,76.51,82.21,67.98,7.74,298.6,cpu_seconds
j8_2751,2851,95,evosuite,1,1,62.11,63.06,55.15,15.09,266.5,cpu_seconds
j8_2752,235,15,evosuite,1,1,84.95,87.93,85.55,7.07,90.0,cpu_seconds
j8_2753,2703,148,evosuite,1,1,82.49,89.76,66.03,10.48,227.9,cpu_seconds
j8_2754,316,11,evosuite,1,1,94.68,91.97,85.16,1.55,120.9,cpu_seconds
j8_2755,580,31,evosuite,1,1,86.11,89.94,82.5,9.95,153.2,cpu_seconds
j8_2756,886,45,evosuite,1,1,77.63,88.64,79.51,9.29,223.4,cpu_seconds
j8_2757,1229,46,evosuite,1,1,79.61,87.88,71.49,11.35,212.1,cpu_seconds
j8_2758,246,13,evosuite,1,1,97.89,93.97,85.87,11.51,78.5,cpu_seconds
j8_2759,425,23,evosuite,1,1,63.03,75.84,61.41,10.75,196.2,cpu_seconds
j8_2760,224,13,evosuite,1,1,79.6,86.91,72.54,8.33,124.2,cpu_seconds
j8_2761,1113,64,evosuite,1,1,70.83,84.07,58.41,12.28,259.6,cpu_seconds
j8_2762,773,28,evosuite,1,1,89.84,92.58,65.14,10.09,138.2,cpu_seconds
j8_2763,435,32,evosuite,1,1,95.88,91.42,89.57,11.49,127.9,cpu_seconds
j8_2764,238,17,evosuite,1,1,85.88,88.36,78.03,11.24,111.8,cpu_seconds
j8_2765,718,55,evosuite,1,1,83.42,93.02,82.25,6.06,170.9,cpu_seconds
j8_2766,489,20,evosuite,1,1,84.73,91.17,81.21,7.14,150.9,cpu_seconds
j8_2767,286,11,evosuite,1,1,93.54,96.9,84.35,6.5,125.0,cpu_seconds
j8_2768,1082,48,evosuite,1,1,79.0,85.39,82.86,10.08,203.5,cpu_seconds
j8_2769,170,13,evosuite,1,1,87.93,97.18,85.56,7.69,64.2,cpu_seconds
j8_2770,422,21,evosuite,1,1,92.2,100.0,81.82,5.74,172.6,cpu_seconds
j8_2771,786,60,evosuite,1,1,78.29,82.78,56.53,8.6,152.2,cpu_seconds
j8_2772,371,12,evosuite,1,1,86.44,91.84,73.38,5.25,123.3,cpu_seconds
j8_2773,455,20,evosuite,1,1,74.64,80.68,62.8,10.72,80.5,cpu_seconds
j8_2774,1042,43,evosuite,1,1,71.59,78.09,62.38,13.17,201.0,cpu_seconds
j8_2775,1188,77,evosuite,1,1,81.38,89.44,69.41,10.08,196.6,cpu_seconds
j8_2776,428,24,evosuite,1,1,96.31,100.0,94.23,3.11,153.9,cpu_seconds
j8_2777,593,31,evosuite,1,1,87.49,92.23,86.41,7.35,141.1,cpu_seconds
j8_2778,494,36,evosuite,1,1,87.37,89.2,74.69,4.81,172.9,cpu_seconds
j8_2779,1618,77,evosuite,1,1,70.15,81.83,64.37,10.18,216.8,cpu_seconds
j8_2780,235,18,evosuite,1,1,97.81,95.74,92.09,6.2,103.3,cpu_seconds
j8_2781,616,17,evosuite,1,1,63.34,70.4,46.19,12.93,134.0,cpu_seconds
j8_2782,4803,170,evosuite,1,1,73.4,79.22,68.28,12.33,264.8,cpu_seconds
j8_2783,555,26,evosuite,1,1,85.27,92.89,87.06,11.06,152.9,cpu_seconds
j8_2784,1083,71,evosuite,1,1,87.83,98.05,83.65,6.4,228.4,cpu_seconds
j8_2785,717,27,evosuite,1,1,89.01,95.95,83.57,7.16,126.7,cpu_seconds
j8_2786,556,38,evosuite,1,1,79.37,92.03,90.99,5.97,227.6,cpu_seconds
j8_2787,2168,84,evosuite,1,1,67.52,75.89,77.79,0.98,276.0,cpu_seconds
j8_2788,329,22,evosuite,1,1,68.04,70.13,52.03,14.15,118.8,cpu_seconds
j8_2789,103,7,evosuite,1,1,92.91,94.68,77.48,6.7,107.5,cpu_seconds
j8_2790,1303,90,evosuite,1,1,77.33,92.44,72.64,4.21,202.5,cpu_seconds
j8_2791,1558,65,evosuite,1,1,86.09,85.95,75.64,10.81,169.9,cpu_seconds
j8_2792,1127,68,evosuite,1,1,81.48,86.49,79.91,6.5,232.3,cpu_seconds
j8_2793,337,48,evosuite,1,1,74.26,80.01,79.54,12.88,217.9,cpu_seconds
j8_2794,1281,58,evosuite,1,1,76.27,73.74,71.31,11.82,178.1,cpu_seconds
j8_2795,1983,60,evosuite,1,1,86.28,87.13,70.48,9.51,238.0,cpu_seconds
j8_2796,490,31,evosuite,1,1,86.24,93.63,81.92,14.62,137.1,cpu_seconds
j8_2797,224,13,evosuite,1,1,93.89,95.24,77.89,3.41,86.9,cpu_seconds
j8_2798,484,16,evosuite,1,1,95.16,96.08,83.1,8.21,173.9,cpu_seconds
j8_2799,1104,49,evosuite,1,1,79.57,83.1,83.59,9.38,135.3,cpu_seconds
j8_2800,3905,257,evosuite,1,1,77.44,80.6,69.23,15.27,243.6,cpu_seconds
j8_2801,1292,75,evosuite,1,1,77.61,88.89,81.07,11.85,208.3,cpu_seconds
j8_2802,1616,52,evosuite,1,1,88.87,94.68,76.1,5.64,251.9,cpu_seconds
j8_2803,445,22,evosuite,1,1,81.46,79.18,53.7,8.58,126.2,cpu_seconds
j8_2804,857,64,evosuite,1,1,74.47,73.84,74.86,7.22,200.9,cpu_seconds
j8_2805,509,54,evosuite,1,1,91.34,100.0,89.31,6.67,104.3,cpu_seconds
j8_2806,2067,81,evosuite,1,1,79.14,79.98,70.3,11.47,182.0,cpu_seconds
j8_2807,548,23,evosuite,1,1,65.57,72.59,41.92,10.46,106.1,cpu_seconds
j8_2808,457,29,evosuite,1,1,86.88,83.66,86.29,5.26,119.7,cpu_seconds
j8_2809,152,14,evosuite,1,1,79.25,84.39,66.84,11.38,74.9,cpu_seconds
j8_2810,1404,53,evosuite,1,1,82.4,91.65,72.01,14.65,163.2,cpu_seconds
j8_2811,436,28,evosuite,1,1,80.12,91.11,84.76,3.69,134.3,cpu_seconds
j8_2812,603,29,evosuite,1,1,81.52,86.83,80.43,7.51,166.0,cpu_seconds
j8_2813,6199,299,evosuite,1,1,86.59,95.94,71.17,8.45,261.6,cpu_seconds
j8_2814,1914,101,evosuite,1,1,80.02,88.73,79.03,8.91,213.7,cpu_seconds
j8_2815,2019,87,evosuite,1,1,79.36,83.83,89.9,5.44,195.5,cpu_seconds
j8_2816,968,41,evosuite,1,1,97.49,100.0,96.32,7.05,189.6,cpu_seconds
j8_2817,242,16,evosuite,1,1,91.19,93.59,84.28,3.31,126.5,cpu_seconds
j8_2818,1404,75,evosuite,1,1,92.8,86.76,100.0,9.69,207.2,cpu_seconds
j8_2819,144,10,evosuite,1,1,100.0,100.0,100.0,0.0,144.8,cpu_seconds
j8_2820,1512,72,evosuite,1,1,57.97,66.37,50.42,10.94,237.8,cpu_seconds
j8_2821,619,32,evosuite,1,1,97.51,98.22,86.34,3.6,163.0,cpu_seconds
j8_2822,1720,135,evosuite,1,1,79.26,73.06,57.4,11.1,278.8,cpu_seconds
j8_2823,508,25,evosuite,1,1,63.58,73.73,56.43,8.98,147.4,cpu_seconds
j8_2824,461,26,evosuite,1,1,80.53,90.25,85.01,4.71,240.6,cpu_seconds
j8_2825,1177,40,evosuite,1,1,77.87,82.89,73.93,4.84,256.5,cpu_seconds
j8_2826,398,36,evosuite,1,1,96.39,98.03,79.26,5.88,166.6,cpu_seconds
j8_2827,3692,216,evosuite,1,1,63.22,82.24,60.5,8.56,224.3,cpu_seconds
j8_2828,903,62,evosuite,1,1,80.1,83.74,70.08,10.16,192.8,cpu_seconds
j8_2829,1766,126,evosuite,1,1,79.05,88.23,75.47,11.7,243.0,cpu_seconds
j8_2830,517,44,evosuite,1,1,66.34,75.84,49.18,9.35,113.3,cpu_seconds
j8_2831,701,50,evosuite,1,1,90.44,98.9,99.84,4.94,156.6,cpu_seconds
j8_2832,525,31,evosuite,1,1,81.57,78.56,68.82,10.59,183.0,cpu_seconds
j8_2833,827,29,evosuite,1,1,68.48,74.22,68.45,5.98,142.2,cpu_seconds
j8_2834,211,10,evosuite,1,1,96.53,97.56,93.71,3.19,134.0,cpu_seconds
j8_2835,1212,77,evosuite,1,1,86.92,86.94,73.02,10.33,237.7,cpu_seconds
j8_2836,2060,108,evosuite,1,1,88.78,89.01,88.27,3.2,256.5,cpu_seconds
j8_2837,878,83,evosuite,1,1,85.5,89.67,75.95,10.56,172.3,cpu_seconds
j8_2838,131,11,evosuite,1,1,88.7,87.66,69.63,6.45,48.9,cpu_seconds
j8_2839,1602,119,evosuite,1,1,71.34,82.97,75.47,10.23,204.7,cpu_seconds
j8_2840,1371,53,evosuite,1,1,69.96,81.22,67.66,10.4,208.2,cpu_seconds
j8_2841,313,23,evosuite,1,1,69.93,83.89,47.23,12.46,136.3,cpu_seconds
j8_2842,127,7,evosuite,1,1,88.53,93.79,82.41,0.82,115.7,cpu_seconds
j8_2843,226,12,evosuite,1,1,91.11,99.75,74.92,10.9,117.1,cpu_seconds
j8_2844,325,32,evosuite,1,1,99.79,92.47,73.96,10.91,162.1,cpu_seconds
j8_2845,229,17,evosuite,1,1,92.37,98.71,100.0,4.38,158.3,cpu_seconds
j8_2846,310,16,evosuite,1,1,94.04,96.79,57.45,8.02,136.3,cpu_seconds
j8_2847,1236,51,evosuite,1,1,81.37,81.57,79.54,11.65,191.5,cpu_seconds
j8_2848,3837,225,evosuite,1,1,95.79,97.68,77.74,3.92,335.2,cpu_seconds
j8_2849,192,19,evosuite,1,1,89.16,87.45,71.11,6.23,125.5,cpu_seconds
j8_2850,1527,81,evosuite,1,1,100.0,97.8,96.96,0.0,215.9,cpu_seconds
j8_2851,341,21,evosuite,1,1,76.64,90.74,65.09,3.66,106.3,cpu_seconds
j8_2852,4273,118,evosuite,1,1,94.07,98.77,86.92,8.55,311.3,cpu_seconds
j8_2853,651,26,evosuite,1,1,82.96,84.89,64.11,14.19,159.5,cpu_seconds
j8_2854,1342,110,evosuite,1,1,60.61,68.56,79.03,16.12,229.3,cpu_seconds
j8_2855,614,30,evosuite,1,1,74.91,81.76,66.03,8.44,169.3,cpu_seconds
j8_2856,207,14,evosuite,1,1,100.0,98.5,92.54,8.29,43.7,cpu_seconds
j8_2857,4867,202,evosuite,1,1,67.54,75.53,66.95,14.54,330.1,cpu_seconds
j8_2858,1002,51,evosuite,1,1,71.8,83.09,66.99,7.12,268.5,cpu_seconds
